,location,elevator_subgroup_number,floor_policy,elevator_name,count_type,floor_count
491,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,833
492,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,848
493,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,904
494,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,861
495,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,848
496,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,904
497,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,861
498,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,755
499,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,898
500,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,836
501,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,755
502,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,898
503,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,836
504,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,768
505,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,844
506,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,864
507,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,768
508,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,844
509,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,864
510,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,768
511,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,884
512,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,902
513,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,768
514,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,884
515,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,902
516,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,777
517,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,890
518,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,869
519,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,777
520,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,890
521,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,869
522,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,750
523,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,867
524,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,799
525,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,750
526,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,867
527,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,799
528,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,747
529,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,910
530,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,880
531,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,747
532,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,910
533,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,880
534,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,701
535,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,874
536,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,795
537,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,701
538,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,874
539,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,795
540,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,782
541,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,890
542,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,834
543,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,782
544,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,890
545,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,834
546,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,732
547,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,878
548,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,930
549,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,732
550,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,878
551,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,930
552,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,794
553,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,932
554,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,946
555,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,794
556,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,932
557,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,946
558,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,781
559,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,934
560,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,889
561,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,781
562,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,934
563,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,889
564,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,788
565,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,896
566,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,840
567,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,788
568,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,896
569,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,840
570,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,794
571,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,944
572,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,856
573,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,794
574,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,944
575,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,856
576,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,732
577,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,859
578,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,845
579,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,732
580,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,859
581,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,845
582,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,815
583,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,854
584,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,827
585,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,815
586,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,854
587,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,827
588,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,709
589,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,800
590,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,712
591,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,709
592,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,800
593,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,712
594,研究大樓,"[2, 1]",sep_1_5,a0,count_floor,757
595,研究大樓,"[2, 1]",sep_1_5,a1,count_floor,844
596,研究大樓,"[2, 1]",sep_1_5,a2,count_floor,812
597,研究大樓,"[2, 1]",sep_1_5,a0,count_stop,757
598,研究大樓,"[2, 1]",sep_1_5,a1,count_stop,844
599,研究大樓,"[2, 1]",sep_1_5,a2,count_stop,812
0,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,979
1,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,964
2,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1052
3,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,979
4,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,964
5,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1052
6,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,988
7,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,901
8,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1078
9,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,988
10,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,901
11,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1078
12,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,977
13,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,986
14,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1037
15,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,977
16,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,986
17,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1037
18,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,939
19,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,905
20,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,975
21,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,939
22,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,905
23,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,975
24,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,961
25,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,891
26,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1001
27,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,961
28,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,891
29,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1001
30,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,933
31,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,937
32,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1017
33,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,933
34,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,937
35,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1017
36,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,1039
37,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1019
38,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1054
39,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,1039
40,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1019
41,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1054
42,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,980
43,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,976
44,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1093
45,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,980
46,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,976
47,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1093
48,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,886
49,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,942
50,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1091
51,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,886
52,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,942
53,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1091
54,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,896
55,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,941
56,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,984
57,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,896
58,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,941
59,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,984
60,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,1007
61,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,974
62,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1039
63,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,1007
64,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,974
65,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1039
66,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,970
67,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,942
68,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1032
69,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,970
70,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,942
71,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1032
72,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,929
73,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,913
74,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1040
75,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,929
76,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,913
77,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1040
78,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,998
79,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,949
80,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1062
81,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,998
82,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,949
83,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1062
84,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,941
85,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,995
86,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,996
87,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,941
88,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,995
89,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,996
90,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,928
91,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,946
92,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1044
93,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,928
94,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,946
95,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1044
96,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,932
97,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1014
98,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1072
99,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,932
100,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1014
101,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1072
102,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,985
103,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,922
104,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1016
105,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,985
106,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,922
107,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1016
108,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,933
109,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,920
110,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1010
111,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,933
112,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,920
113,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1010
114,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,979
115,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,914
116,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1073
117,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,979
118,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,914
119,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1073
120,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,945
121,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1004
122,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1000
123,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,945
124,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1004
125,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1000
126,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,902
127,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,960
128,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1004
129,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,902
130,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,960
131,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1004
132,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,964
133,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,929
134,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,950
135,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,964
136,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,929
137,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,950
138,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,825
139,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,892
140,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,943
141,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,825
142,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,892
143,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,943
144,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,991
145,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,985
146,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1055
147,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,991
148,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,985
149,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1055
150,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,959
151,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,944
152,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1021
153,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,959
154,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,944
155,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1021
156,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,948
157,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,880
158,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,971
159,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,948
160,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,880
161,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,971
162,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,970
163,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1000
164,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1063
165,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,970
166,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1000
167,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1063
168,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,950
169,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,846
170,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1024
171,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,950
172,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,846
173,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1024
174,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,910
175,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,945
176,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1038
177,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,910
178,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,945
179,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1038
180,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,985
181,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,922
182,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1016
183,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,985
184,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,922
185,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1016
186,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,933
187,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,920
188,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1010
189,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,933
190,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,920
191,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1010
192,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,979
193,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,914
194,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1073
195,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,979
196,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,914
197,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1073
198,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,945
199,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1004
200,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1000
201,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,945
202,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1004
203,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1000
204,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,902
205,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,960
206,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1004
207,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,902
208,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,960
209,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1004
210,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,964
211,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,929
212,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,950
213,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,964
214,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,929
215,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,950
216,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,825
217,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,892
218,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,943
219,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,825
220,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,892
221,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,943
222,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,991
223,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,985
224,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1055
225,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,991
226,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,985
227,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1055
228,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,959
229,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,944
230,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1021
231,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,959
232,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,944
233,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1021
234,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,948
235,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,880
236,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,971
237,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,948
238,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,880
239,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,971
240,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,970
241,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1000
242,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1063
243,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,970
244,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1000
245,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1063
246,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,950
247,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,846
248,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1024
249,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,950
250,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,846
251,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1024
252,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,910
253,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,945
254,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1038
255,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,910
256,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,945
257,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1038
258,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,985
259,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,922
260,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1016
261,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,985
262,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,922
263,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1016
264,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,933
265,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,920
266,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1010
267,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,933
268,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,920
269,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1010
270,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,979
271,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,914
272,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1073
273,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,979
274,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,914
275,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1073
276,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,945
277,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,1004
278,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1000
279,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,945
280,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,1004
281,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1000
282,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,902
283,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,960
284,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1004
285,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,902
286,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,960
287,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1004
288,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,964
289,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,929
290,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,950
291,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,964
292,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,929
293,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,950
294,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,825
295,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,892
296,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,943
297,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,825
298,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,892
299,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,943
300,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,991
301,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,985
302,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1055
303,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,991
304,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,985
305,研究大樓,"[2, 1]",sep_2_7,a2,count_stop,1055
306,研究大樓,"[2, 1]",sep_2_7,a0,count_floor,959
307,研究大樓,"[2, 1]",sep_2_7,a1,count_floor,944
308,研究大樓,"[2, 1]",sep_2_7,a2,count_floor,1021
309,研究大樓,"[2, 1]",sep_2_7,a0,count_stop,959
310,研究大樓,"[2, 1]",sep_2_7,a1,count_stop,944
