,Location,NumFloor,Waiting_Time,Journey_Time
135,研究大樓,18,148.90365650636363,223.5018550072142
136,研究大樓,18,141.9885455585366,208.6229809138725
137,研究大樓,18,124.20072035848558,201.24844265493996
138,研究大樓,18,145.65993091400853,217.5906820765645
139,研究大樓,18,134.07563223783293,205.15799987232128
140,研究大樓,18,124.99398084750845,203.49934312810512
141,研究大樓,18,143.35533178274608,216.41856422465318
142,研究大樓,18,139.491281477643,213.6743802116233
143,研究大樓,18,143.3390994181429,212.69600191711703
144,研究大樓,18,131.33357239457447,209.26686321386023
145,研究大樓,18,142.064374787591,212.01001316934807
146,研究大樓,18,154.7567014748626,229.18387504589668
147,研究大樓,18,151.8091982789855,224.58288606344055
148,研究大樓,18,170.54090766991777,242.49489336166144
149,研究大樓,18,135.97126199351192,192.17760752795309
150,研究大樓,18,138.18726413476247,211.98624204259548
151,研究大樓,18,158.21592177928144,232.83093182504533
152,研究大樓,18,152.91601954665262,227.79115219289662
153,研究大樓,18,139.15233404823914,213.0652972352701
154,研究大樓,18,152.93351609840667,224.80866718452884
155,研究大樓,18,151.18004306829826,224.49907694996074
156,研究大樓,18,148.63420380914596,221.5795178233664
157,研究大樓,18,139.6954412856586,211.1918980708025
158,研究大樓,18,156.12622253428893,228.54314097568988
159,研究大樓,18,146.2089035456649,218.29888411391616
160,研究大樓,18,146.7431965531954,215.16014378045588
161,研究大樓,18,140.32546295793006,210.43507942615776
162,研究大樓,18,146.99620627629685,213.87525241959835
163,研究大樓,18,154.87499928915972,228.30605101764257
164,研究大樓,18,139.33363297414672,211.9315423997292
165,研究大樓,18,153.15393511122664,224.846814632699
166,研究大樓,18,147.42550544577654,220.34487353143376
167,研究大樓,18,149.20754232790682,221.6090739729407
168,研究大樓,18,144.58817268128058,219.80378916553866
169,研究大樓,18,127.52254856068548,200.40185890551314
170,研究大樓,18,150.46733068924567,219.41106920943147
171,研究大樓,18,143.76540578730172,213.86471189094902
172,研究大樓,18,137.2408158242654,205.94533050734208
173,研究大樓,18,160.45139596977972,230.51568360375896
174,研究大樓,18,146.24786542780154,216.39788203277564
175,研究大樓,18,151.25924302690018,218.5236123685831
176,研究大樓,18,144.35212839443912,217.73431662539664
177,研究大樓,18,138.7120286851465,203.65798008121564
178,研究大樓,18,139.710719454165,214.10544924313922
179,研究大樓,18,148.05363773398594,214.68196700222194
180,研究大樓,18,136.5892327967991,210.64246891896394
181,研究大樓,18,137.4969236307057,210.27447062109025
182,研究大樓,18,145.81022838016344,214.70393614965198
183,研究大樓,18,141.66687873906392,213.57668699499996
184,研究大樓,18,142.05189272176239,211.45976767837416
185,研究大樓,18,144.3069542694046,219.29497299554458
186,研究大樓,18,142.15830048886795,211.34698952316432
187,研究大樓,18,148.90365650636363,223.5018550072142
188,研究大樓,18,141.9885455585366,208.6229809138725
189,研究大樓,18,124.20072035848558,201.24844265493996
190,研究大樓,18,145.65993091400853,217.5906820765645
191,研究大樓,18,134.07563223783293,205.15799987232128
192,研究大樓,18,124.99398084750845,203.49934312810512
193,研究大樓,18,143.35533178274608,216.41856422465318
194,研究大樓,18,139.491281477643,213.6743802116233
195,研究大樓,18,143.3390994181429,212.69600191711703
196,研究大樓,18,131.33357239457447,209.26686321386023
197,研究大樓,18,142.064374787591,212.01001316934807
198,研究大樓,18,154.7567014748626,229.18387504589668
199,研究大樓,18,151.8091982789855,224.58288606344055
