cid,pass_by,appear_time,destination,boarding_time,get_off_time,total_waiting_time,time_in_elev,journey_time,transfer_num,isSuccessful
330,"['B1', '1']",3563.357225928459,1,[3688.495186166515],[3695.495186166515],125.13796023805617,7.0,132.13796023805617,0,True
331,"['5', '13']",3577.9539650780516,13,[3652.9977982532223],[3698.9977982532223],75.04383317517068,46.0,121.04383317517068,0,True
332,"['12', '11']",3592.9390365803947,11,[3603.619834635431],[3609.619834635431],10.68079805503612,6.0,16.68079805503612,0,True
333,"['8', '5', '1', 'B3']",3617.9977982532223,B3,"[3631.9977982532223, 3648.9977982532223, 3700.495186166515]","[3645.9977982532223, 3667.9977982532223, 3714.495186166515]",49.49738791329264,47.0,96.49738791329264,2,True
334,"['B4', '1', '5']",3618.1395716866527,5,"[3636.1395716866527, 3670.9977982532223]","[3654.1395716866527, 3688.9977982532223]",34.858226566569556,36.0,70.85822656656956,1,True
335,"['B3', '1']",3634.124214342909,1,[3676.124214342909],[3695.495186166515],42.0,19.37097182360594,61.37097182360594,0,True
336,"['12', '5']",3645.5542938157832,5,[3839.820889307861],[3886.820889307861],194.2665954920776,47.0,241.2665954920776,0,True
337,['8'],3668.2045994267355,9,,,10731.795400573264,,,0,False
338,"['3', '1', 'B4']",3675.250417669968,B4,"[3707.7498828250837, 3734.7498828250837]","[3717.7498828250837, 3752.7498828250837]",49.49946515511556,28.0,77.49946515511556,1,True
339,"['B1', '1']",3677.495186166515,1,[3689.495186166515],[3695.495186166515],12.0,6.0,18.0,0,True
340,"['13', '5', '1', 'B3']",3687.762425494277,B3,"[3727.9977982532223, 3807.2788715879465, 3839.4074327749854]","[3761.9977982532223, 3827.2788715879465, 3853.4074327749854]",97.64500728070834,68.0,165.64500728070834,2,True
341,"['4', '1']",3693.7498828250837,1,[3699.7498828250837],[3717.7498828250837],6.0,18.0,24.0,0,True
342,['9'],3713.0516114382194,8,,,10686.948388561781,,,0,False
343,"['B3', '1']",3715.4657535415963,1,[3778.4657535415963],[3792.4657535415963],63.0,14.0,77.0,0,True
344,"['4', '5', '8']",3741.820889307861,9,"[3756.820889307861, 3770.820889307861]","[3764.820889307861, 3787.820889307861]",10633.17911069214,25.0,10658.17911069214,2,False
345,"['15', '8']",3749.9888099439568,8,[3824.820889307861],[3864.820889307861],74.83207936390409,40.0,114.83207936390409,0,True
346,"['4', '5', '13']",3749.9983451248886,13,"[3758.820889307861, 3769.820889307861]","[3764.820889307861, 3811.820889307861]",13.822544182972251,48.0,61.82254418297225,1,True
347,"['6', '8']",3750.5920665093327,8,[3777.820889307861],[3787.820889307861],27.2288227985282,10.0,37.2288227985282,0,True
348,"['3', '1', 'B4']",3766.6013745640107,B4,"[4013.4064760426972, 4031.4064760426972]","[4023.4064760426972, 4054.4064760426972]",254.80510147868654,33.0,287.80510147868654,1,True
349,"['11', '7']",3767.7093048242996,7,[3848.820889307861],[3873.820889307861],81.11158448356127,25.0,106.11158448356127,0,True
350,"['2', '4']",3772.132524916482,4,[3787.132524916482],[3797.132524916482],15.0,10.0,25.0,0,True
351,"['12', '5', '1', 'B1']",3792.431896233681,B1,"[3841.820889307861, 3913.820889307861, 3940.8861494014805]","[3886.820889307861, 3934.820889307861, 3948.8861494014805]",82.45425316779938,74.0,156.45425316779938,2,True
352,"['11', '5', '4']",3796.230204376572,4,"[3850.820889307861, 3912.820889307861]","[3886.820889307861, 3919.820889307861]",80.5906849312887,43.0,123.5906849312887,1,True
353,"['5', '1', 'B4']",3800.2788715879465,B4,"[3809.2788715879465, 3837.4074327749854]","[3827.2788715879465, 3860.4074327749854]",19.12856118703894,41.0,60.12856118703894,1,True
354,"['1', 'B1']",3814.4074327749854,B1,[3817.4074327749854],[3823.4074327749854],3.0,6.0,9.0,0,True
355,"['B1', '1', '4']",3819.374721639381,4,"[3827.4074327749854, 3956.8762816010967]","[3833.4074327749854, 3971.8762816010967]",131.50155996171588,21.0,152.50155996171588,1,True
356,"['7', '5', '1', 'B1']",3831.965996370881,B1,"[3876.820889307861, 3909.820889307861, 3942.8861494014805]","[3886.820889307861, 3934.820889307861, 3948.8861494014805]",75.92015303059952,41.0,116.92015303059952,2,True
357,"['1', '5', '8']",3834.6217546616554,9,"[3955.8762816010967, 3996.820889307861]","[3979.8762816010967, 4010.820889307861]",10527.378245338345,38.0,10565.378245338345,2,False
358,"['8', '5', '1', 'B1']",3852.2597319055412,B1,"[3867.820889307861, 3911.820889307861, 3941.8861494014805]","[3886.820889307861, 3934.820889307861, 3948.8861494014805]",47.62641749593922,49.0,96.62641749593922,2,True
359,"['B3', '1', '5', '15']",3879.8456760360687,15,"[4002.8456760360687, 4031.4064760426972, 4203.33832753812]","[4021.119940224584, 4049.4064760426972, 4267.33832753812]",287.21838731353637,100.27426418851519,387.49265150205156,2,True
360,"['15', '12']",3884.2023839463736,12,[3934.820889307861],[3954.820889307861],50.61850536148722,20.0,70.61850536148722,0,True
361,"['B1', '1']",3916.8861494014805,1,[3931.8861494014805],[3937.8861494014805],15.0,6.0,21.0,0,True
362,"['5', '1']",3919.3688752814064,1,[3994.820889307861],[4023.4064760426972],75.45201402645444,28.585586734836397,104.03760076129083,0,True
363,"['13', '5', '1', 'B3']",3925.3589752427047,B3,"[3946.820889307861, 3998.820889307861, 4032.4064760426972]","[3988.820889307861, 4023.4064760426972, 4046.4064760426972]",40.46191406515618,80.5855867348364,121.04750079999258,2,True
364,"['13', '5']",3931.5929665676886,5,[3948.820889307861],[3988.820889307861],17.22792274017229,40.0,57.22792274017229,0,True
365,"['B3', 'B4']",3940.594446449364,B4,[3987.8456760360687],[3993.8456760360687],47.25122958670454,6.0,53.25122958670454,0,True
366,"['11', '5', '1']",3950.796692810237,1,"[3962.820889307861, 3996.820889307861]","[3988.820889307861, 4023.4064760426972]",20.02419649762396,52.5855867348364,72.60978323246036,1,True
367,"['1', '5', '15']",3953.8762816010967,15,"[3957.8762816010967, 3994.820889307861]","[3979.8762816010967, 4041.820889307861]",18.944607706764145,69.0,87.94460770676415,1,True
368,"['14', '12']",3977.6331991234115,12,[4049.820889307861],[4066.3383275381198],72.18769018444937,16.517438230258904,88.70512841470827,0,True
369,"['14', '15']",3992.544447249361,15,[4261.33832753812],[4267.33832753812],268.7938802887593,6.0,274.7938802887593,0,True
370,"['B1', '1', '5', '8']",4004.119940224584,10,"[4015.119940224584, 4029.4064760426972, 4204.33832753812]","[4021.119940224584, 4049.4064760426972, 4222.33832753812]",10351.880059775416,44.0,10395.880059775416,3,False
371,"['3', '5']",4011.4064760426972,5,[4426.342220184047],[4441.342220184047],414.93574414134946,15.0,429.93574414134946,0,True
372,"['B3', 'B4']",4012.6686703593728,B4,[4048.4064760426972],[4054.4064760426972],35.737805683324495,6.0,41.737805683324495,0,True
373,"['12', '5', '1', 'B1']",4022.4856666513224,B1,"[4069.3383275381198, 4119.33832753812, 4162.53948880603]","[4099.33832753812, 4138.33832753812, 4168.53948880603]",91.05382215470718,55.000000000000455,146.05382215470763,2,True
374,"['5', '1']",4031.397838284477,1,[4052.4064760426972],[4070.4064760426972],21.008637758220175,18.0,39.008637758220175,0,True
375,"['6', '8']",4037.1420869786525,10,[4108.33832753812],[4118.33832753812],10352.857913021347,10.0,10362.857913021347,1,False
376,"['5', '7']",4039.658504314307,7,[4202.33832753812],[4215.33832753812],162.6798232238134,13.0,175.6798232238134,0,True
377,['9'],4047.477176912914,B1,,,10352.522823087085,,,0,False
378,"['3', '1', 'B4']",4052.624661607369,B4,"[4244.525293459435, 4263.525293459435]","[4256.525293459435, 4286.525293459435]",198.90063185206554,35.0,233.90063185206554,1,True
379,"['13', '5', '1', 'B4']",4058.3383275381198,B4,"[4060.3383275381198, 4120.33832753812, 4160.53948880603]","[4099.33832753812, 4138.33832753812, 4183.53948880603]",45.20116126790981,80.00000000000045,125.20116126791027,2,True
380,"['12', '15']",4081.889511956173,15,[4139.33832753812],[4153.33832753812],57.4488155819472,14.0,71.4488155819472,0,True
381,"['B1', 'B4']",4106.53948880603,B4,[4120.53948880603],[4134.53948880603],14.0,14.0,28.0,0,True
382,"['B1', '1', '4']",4127.677800526918,4,"[4152.53948880603, 4161.53948880603]","[4158.53948880603, 4175.53948880603]",27.86168827911206,20.0,47.86168827911206,1,True
383,"['11', '5', '1', 'B4']",4142.1138490276235,B4,"[4173.33832753812, 4229.508735648009, 4265.525293459435]","[4199.33832753812, 4256.525293459435, 4286.525293459435]",70.39488662038548,74.01655781142563,144.4114444318111,2,True
384,"['B4', '1', '5', '13']",4170.9037769904635,13,"[4186.53948880603, 4260.525293459435, 4342.33832753812]","[4204.53948880603, 4280.525293459435, 4386.33832753812]",133.43455054765673,82.0,215.43455054765673,2,True
385,"['1', '5', '13']",4185.088789058386,13,"[4200.088789058386, 4338.33832753812]","[4224.508735648009, 4386.33832753812]",128.82959189011126,72.41994658962267,201.24953847973393,1,True
386,"['5', '13']",4186.79882154297,13,[4205.33832753812],[4248.33832753812],18.53950599515065,43.0,61.53950599515065,0,True
387,"['5', '1']",4187.329523052101,1,[4227.508735648009],[4256.525293459435],40.17921259590821,29.016557811425628,69.19577040733384,0,True
388,"['B3', '1']",4188.224369547207,1,[4303.224369547207],[4322.224369547207],115.0,19.0,134.0,0,True
389,"['13', '15']",4192.004006816025,15,[4251.33832753812],[4267.33832753812],59.33432072209507,16.0,75.33432072209507,0,True
390,"['8', '14']",4194.841640676897,14,[4226.33832753812],[4257.33832753812],31.49668686122277,31.0,62.49668686122277,0,True
391,"['2', '5', '12']",4207.508735648009,12,"[4210.508735648009, 4337.33832753812]","[4224.508735648009, 4378.33832753812]",115.82959189011126,55.0,170.82959189011126,1,True
392,"['13', '8']",4209.162082777937,8,[4288.33832753812],[4310.33832753812],79.17624476018318,22.0,101.17624476018318,0,True
393,"['7', '5', '1']",4235.53994511409,1,"[4319.33832753812, 4355.33832753812]","[4333.33832753812, 4374.33832753812]",105.79838242403002,33.0,138.79838242403002,1,True
394,"['3', '1', 'B1']",4237.525293459435,B1,"[4246.525293459435, 4261.525293459435]","[4256.525293459435, 4271.525293459435]",14.0,20.0,34.0,1,True
395,"['1', '5', '11']",4244.773116025542,11,"[4262.525293459435, 4341.33832753812]","[4280.525293459435, 4371.33832753812]",78.56521151257857,48.0,126.56521151257857,1,True
396,"['14', '5', '1']",4245.257001702912,1,"[4281.33832753812, 4356.33832753812]","[4333.33832753812, 4374.33832753812]",59.08132583520819,70.0,129.0813258352082,1,True
397,['10'],4260.25868249986,B1,,,10139.74131750014,,,0,False
398,"['4', '5', '11']",4261.772549802177,11,"[4435.342220184047, 4612.862943647894]","[4441.342220184047, 4650.862943647894]",345.0903938457168,44.0,389.0903938457168,1,True
399,"['5', '7']",4263.4147536796,7,[4339.33832753812],[4352.33832753812],75.92357385852029,13.0,88.92357385852029,0,True
400,"['15', '14']",4266.147832492012,14,[4272.33832753812],[4278.33832753812],6.190495046108481,6.0,12.190495046108481,0,True
401,['9'],4269.4699664162135,1,,,10130.530033583786,,,0,False
402,"['B4', 'B1']",4285.478745485697,B1,[4291.525293459435],[4313.224369547207],6.046547973737688,21.699076087772482,27.74562406151017,0,True
403,"['B1', '1', '5', '8']",4300.099845950011,10,"[4316.224369547207, 4409.342220184047, 4615.862943647894]","[4322.224369547207, 4441.342220184047, 4635.862943647894]",10041.900154049988,58.0,10099.900154049988,3,False
404,"['6', '5', '1']",4303.121251920351,1,"[4327.33832753812, 4353.33832753812]","[4333.33832753812, 4374.33832753812]",44.2170756177693,27.0,71.2170756177693,1,True
405,"['1', 'B1']",4308.7424167027575,B1,[4409.342220184047],[4416.342220184047],100.5998034812892,7.0,107.5998034812892,0,True
406,"['12', '5', '1', 'B3']",4330.527182514098,B3,"[4397.33832753812, 4563.141400499083, 4599.342220184047]","[4432.33832753812, 4581.141400499083, 4613.342220184047]",215.81503766994865,67.0,282.81503766994865,2,True
407,"['B3', 'B4']",4337.230891864681,B4,[4352.230891864681],[4358.230891864681],15.0,6.0,21.0,0,True
408,"['8', '5']",4343.783696349776,5,[4418.33832753812],[4432.33832753812],74.5546311883445,14.0,88.5546311883445,0,True
409,"['2', '5', '12']",4352.580495546163,12,"[4785.241032558295, 4949.790074706205]","[4800.241032558295, 4993.790074706205]",582.2095791600423,59.0,641.2095791600423,1,True
410,"['B3', '1']",4357.142727861393,1,[4547.342220184047],[4561.342220184047],190.1994923226539,14.0,204.1994923226539,0,True
411,"['12', '5', '1']",4364.731586215811,1,"[4399.33832753812, 4562.141400499083]","[4432.33832753812, 4581.141400499083]",164.40981428327177,52.0,216.40981428327177,1,True
412,"['1', 'B4']",4382.741946156786,B4,[4410.342220184047],[4431.342220184047],27.60027402726064,21.0,48.60027402726064,0,True
413,"['B1', '1', '5', '6']",4389.342220184047,6,"[4400.342220184047, 4411.342220184047, 4614.862943647894]","[4406.342220184047, 4441.342220184047, 4624.862943647894]",189.5207234638474,46.0,235.5207234638474,2,True
414,"['5', '12']",4392.845647252668,12,[4437.33832753812],[4467.33832753812],44.49268028545248,30.0,74.49268028545248,0,True
415,"['1', '3']",4395.660502421813,3,[4410.342220184047],[4421.342220184047],14.681717762233347,11.0,25.681717762233347,0,True
416,"['1', 'B4']",4418.9441262382115,B4,[4452.342220184047],[4470.342220184047],33.39809394583517,18.0,51.39809394583517,0,True
417,"['B4', '1', '3']",4432.479809588746,3,"[4841.05300090887, 4911.790074706205]","[4863.05300090887, 4927.790074706205]",457.3102651174586,38.0,495.3102651174586,1,True
418,"['6', '5']",4432.750585973732,5,[4602.862943647894],[4608.862943647894],170.112357674162,6.0,176.112357674162,0,True
419,"['13', '5', '1']",4434.890345659867,1,"[4802.443789751042, 4881.790074706205]","[4841.443789751042, 4899.790074706205]",407.8997290463376,57.0,464.8997290463376,1,True
420,"['14', '6']",4437.262246865745,6,[4560.862943647894],[4600.862943647894],123.6006967821495,40.0,163.6006967821495,0,True
421,"['3', '1', 'B4']",4437.424808683575,B4,"[4456.342220184047, 4490.342220184047]","[4466.342220184047, 4508.342220184047]",42.917411500471644,28.0,70.91741150047164,1,True
422,"['8', '5']",4452.721514772303,5,[4488.33832753812],[4502.33832753812],35.616812765817485,14.0,49.616812765817485,0,True
423,"['3', '1', 'B3']",4464.608769105824,B3,"[4478.342220184047, 4529.342220184047]","[4488.342220184047, 4543.342220184047]",54.73345107822297,24.0,78.73345107822297,1,True
424,"['1', '3']",4513.41867099874,3,[4904.790074706205],[4927.790074706205],391.3714037074651,23.0,414.3714037074651,0,True
425,"['8', '5', '2']",4518.825525464385,2,"[4590.862943647894, 4613.862943647894]","[4608.862943647894, 4628.862943647894]",77.03741818350954,33.0,110.03741818350954,1,True
426,"['14', '5', '1']",4525.862943647894,1,"[4562.862943647894, 4614.862943647894]","[4608.862943647894, 4635.862943647894]",43.0,67.0,110.0,1,True
427,"['B1', '1']",4528.472735413374,1,[4704.3464469396],[4711.3464469396],175.87371152622654,7.0,182.87371152622654,0,True
428,"['11', '13']",4533.987653534107,13,[4652.862943647894],[4666.862943647894],118.87529011378683,14.0,132.87529011378683,0,True
429,"['5', '13']",4543.141400499083,13,[4617.862943647894],[4666.862943647894],74.72154314881118,49.0,123.72154314881118,0,True
430,"['B4', '1', '5']",4544.7770642819405,5,"[4842.05300090887, 4910.790074706205]","[4863.05300090887, 4940.790074706205]",345.0130104242644,51.0,396.0130104242644,1,True
431,"['B1', 'B3']",4552.766118585235,B3,[4570.342220184047],[4580.342220184047],17.576101598811874,10.0,27.576101598811874,0,True
432,"['4', '5', '12']",4574.537512517343,12,"[4599.141400499083, 4618.862943647894]","[4605.141400499083, 4658.862943647894]",38.325431130550896,46.0,84.3254311305509,1,True
433,"['1', 'B4']",4575.883898317318,B4,[4597.342220184047],[4623.342220184047],21.45832186672851,26.0,47.45832186672851,0,True
434,"['B3', 'B4']",4590.0954038479,B4,[4617.342220184047],[4623.342220184047],27.246816336146367,6.0,33.24681633614637,0,True
435,['9'],4595.258945136354,B1,,,9804.741054863647,,,0,False
436,"['5', '1', 'B1']",4625.90743183311,B1,"[4656.862943647894, 4726.959000628445]","[4677.862943647894, 4739.732067924954]",80.05156879533479,33.773067296509,113.82463609184379,1,True
437,"['5', '11']",4625.910467290014,11,[4946.790074706205],[4984.790074706205],320.879607416191,38.0,358.879607416191,0,True
438,"['15', '5', '1']",4628.579303390196,1,"[4680.862943647894, 4755.241032558295]","[4734.241032558295, 4773.241032558295]",73.2836402576977,71.37808891040095,144.66172916809865,1,True
439,['10'],4643.231806210989,8,,,9756.768193789012,,,0,False
440,"['3', '1', 'B4']",4646.438602965448,B4,"[4667.862943647894, 4724.959000628445]","[4677.862943647894, 4755.732067924954]",68.52039766299731,40.773067296509,109.29346495950631,1,True
441,"['3', '1']",4668.7494275065865,1,[4690.862943647894],[4700.862943647894],22.113516141307628,10.0,32.11351614130763,0,True
442,"['B3', 'B4']",4673.112800079781,B4,[4680.112800079781],[4686.112800079781],7.0,6.0,13.0,0,True
443,"['11', '5', '1']",4677.882543990212,1,"[4700.862943647894, 4754.241032558295]","[4734.241032558295, 4773.241032558295]",42.98039965768203,52.37808891040095,95.35848856808298,1,True
444,"['B1', '1', '5', '15']",4689.3464469396,15,"[4705.3464469396, 4905.790074706205, 4955.790074706205]","[4711.3464469396, 4940.790074706205, 5011.790074706205]",225.44362776660455,97.0,322.44362776660455,2,True
445,"['3', '1', 'B4']",4699.096266635961,B4,"[4713.862943647894, 4727.959000628445]","[4723.862943647894, 4755.732067924954]",18.86273399248421,37.773067296509,56.63580128899321,1,True
446,"['6', '5', '1', 'B1']",4705.241032558295,B1,"[4728.241032558295, 4753.241032558295, 4795.241032558295]","[4734.241032558295, 4773.241032558295, 4801.241032558295]",64.0,32.0,96.0,2,True
447,"['B4', '1', '5', '13']",4705.49823974572,13,"[4843.05300090887, 4909.790074706205, 4952.790074706205]","[4863.05300090887, 4940.790074706205, 5000.790074706205]",196.29183496048518,99.0,295.2918349604852,2,True
448,"['1', '5', '11']",4722.959000628445,11,"[4907.790074706205, 4954.790074706205]","[4940.790074706205, 4984.790074706205]",198.8310740777597,63.0,261.8310740777597,1,True
449,"['1', 'B4']",4730.732067924954,B4,[4733.732067924954],[4755.732067924954],3.0,22.0,25.0,0,True
450,"['14', '8']",4757.129248735129,8,[4795.129248735129],[4825.443789751042],38.0,30.314541015912255,68.31454101591225,0,True
451,"['2', '5', '8']",4767.0595515735085,10,"[4786.241032558295, 4947.790074706205]","[4800.241032558295, 4969.790074706205]",9596.940448426492,36.0,9632.940448426492,2,False
452,"['8', '5', '1', 'B4']",4777.235416921297,B4,"[4827.443789751042, 4880.790074706205, 4922.286050612766]","[4841.443789751042, 4899.790074706205, 4940.286050612766]",112.05063369146956,51.0,163.05063369146956,2,True
453,"['11', '13']",4789.772867800463,13,[4870.443789751042],[4880.443789751042],80.6709219505783,10.0,90.6709219505783,0,True
454,"['13', '5']",4796.443789751042,5,[4803.443789751042],[4841.443789751042],7.0,38.0,45.0,0,True
455,"['B3', 'B4']",4808.685572639435,B4,[4818.685572639435],[4824.685572639435],10.0,6.0,16.0,0,True
456,"['5', '1', 'B1']",4832.790074706205,B1,"[4835.790074706205, 4866.05300090887]","[4853.790074706205, 4872.05300090887]",15.262926202664858,24.0,39.26292620266486,1,True
457,"['B4', '1', '2']",4838.05300090887,2,"[4845.05300090887, 4908.790074706205]","[4863.05300090887, 4919.790074706205]",52.73707379733514,29.0,81.73707379733514,1,True
458,"['3', '5']",4847.702031837866,5,[4867.790074706205],[4877.790074706205],20.08804286833856,10.0,30.08804286833856,0,True
459,"['15', '5']",4861.839193518349,5,[4893.443789751042],[4938.701507451538],31.60459623269253,45.25771770049687,76.8623139331894,0,True
460,"['12', '5', '4']",4871.3311829647255,4,"[5037.217878289004, 5097.217878289004]","[5075.217878289004, 5105.217878289004]",187.88669532427866,46.0,233.88669532427866,1,True
461,"['B3', '1', '5']",4874.286050612766,5,"[4906.286050612766, 5232.378222617779]","[4920.286050612766, 5258.375432225803]",344.0921720050128,39.997209608023695,384.0893816130365,1,True
462,"['1', '5', '15']",4890.1379860031575,15,"[4913.790074706205, 4950.790074706205]","[4940.790074706205, 5011.790074706205]",33.65208870304741,88.0,121.65208870304741,1,True
463,"['6', '5', '1']",4906.701507451538,1,"[4932.701507451538, 5054.218760276774]","[4938.701507451538, 5072.218760276774]",141.51725282523603,24.0,165.51725282523603,1,True
464,"['13', '8']",4973.7297141069,9,[5026.790074706205],[5056.217878289004],9396.842482310301,29.427803582799243,9426.2702858931,1,False
465,['10'],4989.564924922886,1,,,9410.435075077114,,,0,False
466,"['6', '5', '3']",5019.9311767025165,3,"[5069.217878289004, 5094.217878289004]","[5075.217878289004, 5114.217878289004]",68.28670158648765,26.0,94.28670158648765,1,True
467,"['12', '5', '1']",5034.217878289004,1,"[5038.217878289004, 5096.217878289004]","[5075.217878289004, 5126.217878289004]",25.0,67.0,92.0,1,True
468,"['11', '6']",5045.32931711697,6,[5809.08349197218],[5844.08349197218],763.7541748552103,35.0,798.7541748552103,0,True
469,"['5', '6']",5051.218760276774,6,[5119.791465004724],[5127.791465004724],68.57270472794971,8.0,76.57270472794971,0,True
470,"['3', '1', 'B4']",5051.67672612559,B4,"[5116.217878289004, 5148.217878289004]","[5126.217878289004, 5172.217878289004]",86.54115216341415,34.0,120.54115216341415,1,True
471,"['8', '5', '1', 'B1']",5069.651157859146,B1,"[5698.08349197218, 5725.08349197218, 5991.099171415138]","[5720.08349197218, 5751.08349197218, 6001.099171415138]",873.4480135559916,58.0,931.4480135559916,2,True
472,"['5', '1']",5078.5504596597975,1,[5098.217878289004],[5126.217878289004],19.667418629206622,28.0,47.66741862920662,0,True
473,"['5', '1', 'B4']",5089.156495423719,B4,"[5099.217878289004, 5151.217878289004]","[5126.217878289004, 5172.217878289004]",35.06138286528494,48.0,83.06138286528494,1,True
474,"['4', '1', 'B3']",5092.912617781025,B3,"[5108.217878289004, 5150.217878289004]","[5126.217878289004, 5165.217878289004]",39.305260507979256,33.0,72.30526050797926,1,True
475,"['5', '13']",5116.791465004724,13,[5121.791465004724],[5158.791465004724],5.0,37.0,42.0,0,True
476,"['5', '1']",5119.311802923396,1,[5150.217878289004],[5168.217878289004],30.906075365608558,18.0,48.90607536560856,0,True
477,"['B3', '1', '5', '6']",5136.923299223693,6,"[5623.420512054474, 5659.420512054474, 5729.08349197218]","[5638.420512054474, 5677.420512054474, 5740.08349197218]",559.1601927484871,44.0,603.1601927484871,2,True
478,"['B1', 'B3']",5149.099473086471,B3,[5222.309255988864],[5232.309255988864],73.20978290239236,10.0,83.20978290239236,0,True
479,"['1', '5', '8']",5177.316764570642,9,"[5234.378222617779, 5288.16723957511]","[5258.375432225803, 5302.16723957511]",9184.686025821335,37.997209608023695,9222.683235429358,2,False
480,['9'],5193.226223768956,4,,,9206.773776231044,,,0,False
481,"['B1', '1', '5']",5215.309255988864,5,"[5401.720949931931, 5544.801111389414]","[5411.720949931931, 5564.801111389414]",319.49185540054987,30.0,349.49185540054987,1,True
482,"['1', '5', '11']",5229.378222617779,11,"[5236.378222617779, 5287.16723957511]","[5258.375432225803, 5318.16723957511]",35.79180734930742,52.997209608023695,88.78901695733111,1,True
483,"['5', '1', 'B3']",5242.772169236946,B3,"[5263.375432225803, 5284.375432225803]","[5281.375432225803, 5298.375432225803]",23.60326298885684,32.0,55.60326298885684,1,True
484,"['12', '5', '1']",5246.16723957511,1,"[5253.16723957511, 5399.16723957511]","[5283.16723957511, 5425.16723957511]",123.0,56.0,179.0,1,True
485,"['3', '5', '8']",5246.375432225803,9,"[5248.375432225803, 5285.16723957511]","[5258.375432225803, 5302.16723957511]",9126.624567774197,27.0,9153.624567774197,2,False
486,"['B4', '1', '5', '8']",5248.301121292687,8,"[5254.301121292687, 5283.375432225803, 5498.714670111378]","[5272.301121292687, 5301.375432225803, 5521.714670111378]",214.4135488186912,59.0,273.4135488186912,2,True
487,"['13', '6']",5259.845515252008,6,[5354.16723957511],[5387.16723957511],94.32172432310199,33.0,127.32172432310199,0,True
488,"['14', '5', '1', 'B1']",5274.392114890322,B1,"[5346.16723957511, 5402.16723957511, 5432.16723957511]","[5394.16723957511, 5425.16723957511, 5439.16723957511]",86.77512468478835,78.0,164.77512468478835,2,True
489,"['15', '5', '3']",5289.846666268049,3,"[5338.16723957511, 5404.16723957511]","[5394.16723957511, 5414.16723957511]",58.32057330706084,66.0,124.32057330706084,1,True
490,"['4', '1', 'B4']",5295.378037465165,B4,"[5309.375432225803, 5332.360118176493]","[5323.375432225803, 5354.360118176493]",22.982080711328308,36.0,58.98208071132831,1,True
491,"['11', '5', '1', 'B1']",5297.736865919998,B1,"[5811.08349197218, 5863.08349197218, 5993.099171415138]","[5853.08349197218, 5885.08349197218, 6001.099171415138]",631.3623054951395,72.0,703.3623054951395,2,True
492,"['7', '5', '1', 'B1']",5297.795922141824,B1,"[5381.16723957511, 5400.16723957511, 5433.16723957511]","[5394.16723957511, 5425.16723957511, 5439.16723957511]",97.3713174332861,44.0,141.3713174332861,2,True
493,"['B1', '1', '5', '14']",5298.761380236306,14,"[5403.720949931931, 5542.801111389414, 5607.801111389414]","[5411.720949931931, 5564.801111389414, 5662.08349197218]",279.0397311531078,84.28238058276656,363.3221117358744,2,True
494,"['1', '5', '13']",5316.1120964317615,13,"[5325.375432225803, 5501.714670111378]","[5343.375432225803, 5546.714670111378]",167.6025736796164,63.0,230.6025736796164,1,True
495,"['1', 'B3']",5316.360118176493,B3,[5330.360118176493],[5346.360118176493],14.0,16.0,30.0,0,True
496,"['B3', 'B4']",5329.062669156088,B4,[5348.360118176493],[5354.360118176493],19.29744902040511,6.0,25.29744902040511,0,True
497,"['5', '14']",5344.9691471121605,14,[5499.714670111378],[5553.714670111378],154.74552299921743,54.0,208.74552299921743,0,True
498,"['2', '5', '8']",5350.367240581918,10,"[5365.367240581918, 5503.714670111378]","[5383.367240581918, 5521.714670111378]",9013.632759418082,36.0,9049.632759418082,2,False
499,"['3', '5']",5352.463215673017,5,[5373.367240581918],[5383.367240581918],20.904024908901192,10.0,30.904024908901192,0,True
500,"['B4', '1']",5366.268611112239,1,[5369.268611112239],[5387.268611112239],3.0,18.0,21.0,0,True
501,"['11', '7']",5394.596303807001,7,[5813.08349197218],[5835.08349197218],418.48718816517885,22.0,440.48718816517885,0,True
502,"['B1', '1', '5', '8']",5395.720949931931,9,"[5405.720949931931, 5540.801111389414, 5609.801111389414]","[5411.720949931931, 5564.801111389414, 5631.08349197218]",8952.996669485303,51.282380582766564,9004.27905006807,3,False
503,['10'],5397.591859862209,B1,,,9002.408140137792,,,0,False
504,"['3', '5', '7']",5416.73386246855,7,"[5441.16723957511, 5504.714670111378]","[5451.16723957511, 5514.714670111378]",77.98080764282804,20.0,97.98080764282804,1,True
505,"['13', '5', '2']",5424.714670111378,2,"[5458.714670111378, 5501.714670111378]","[5496.714670111378, 5518.714670111378]",39.0,55.0,94.0,1,True
506,"['11', '5', '1']",5429.300299421372,1,"[5815.08349197218, 5861.08349197218]","[5853.08349197218, 5885.08349197218]",393.78319255080805,62.0,455.78319255080805,1,True
507,"['13', '5', '1']",5443.814577889803,1,"[5460.714670111378, 5500.714670111378]","[5496.714670111378, 5526.714670111378]",20.900092221574596,62.0,82.9000922215746,1,True
508,"['B1', 'B4']",5444.847307473231,B4,[5447.847307473231],[5461.847307473231],3.0,14.0,17.0,0,True
509,"['13', '5', '4']",5446.110964750469,4,"[5462.714670111378, 5499.714670111378]","[5496.714670111378, 5507.714670111378]",19.60370536090886,42.0,61.60370536090886,1,True
510,['10'],5463.7247086503885,13,,,8936.275291349612,,,0,False
