elevIndex,direction,floorIndex,latterStatus,time
a1,1,8,1,6691.570981289673
a2,1,18,0,6691.605910369919
a0,1,4,0,6694.904578507524
a0,-1,14,0,6695.904578507524
a1,1,4,1,6695.904578507524
a1,1,8,0,6697.570981289673
a0,-1,15,1,6697.904578507524
a0,-1,15,1,6697.904578507524
a2,1,8,1,6698.570981289673
a2,-1,1,0,6700.605910369919
a2,-1,10,1,6702.605910369919
a0,-1,15,0,6703.904578507524
a2,-1,2,0,6708.605910369919
a2,-1,10,1,6710.605910369919
a1,-1,14,0,6716.570981289673
a1,1,4,0,6716.570981289673
a2,-1,3,0,6716.605910369919
a2,-1,10,1,6718.605910369919
a0,1,0,1,6722.492797032976
a1,1,8,1,6723.570981289673
a1,1,8,1,6723.570981289673
a1,1,6,1,6723.570981289673
a1,1,5,1,6723.570981289673
a1,1,6,1,6723.570981289673
a1,1,5,0,6729.570981289673
a2,-1,9,1,6731.801186678164
a0,-1,18,0,6735.492797032976
a0,1,0,0,6735.492797032976
a0,1,4,1,6736.492797032976
a1,1,6,0,6736.570981289673
a1,1,4,1,6740.829907127095
a1,1,4,1,6740.837223126928
a2,-1,9,0,6744.801186678164
a0,1,3,1,6746.405556925363
a2,-1,10,1,6746.801186678164
a1,1,8,0,6749.570981289673
a0,1,3,0,6751.405556925363
a2,1,8,1,6751.570981289673
a2,-1,10,0,6752.801186678164
a0,1,4,1,6754.405556925363
a0,1,4,1,6754.405556925363
a2,1,8,0,6755.801186678164
a1,-1,10,1,6755.801186678164
a1,-1,10,0,6756.801186678164
a2,1,11,1,6759.801186678164
a2,1,9,1,6759.801186678164
a2,1,15,1,6759.801186678164
a0,1,4,0,6760.405556925363
a1,-1,11,1,6760.801186678164
a1,-1,14,1,6760.801186678164
a1,-1,13,1,6760.801186678164
a2,1,9,0,6765.801186678164
a1,-1,11,0,6766.801186678164
a2,1,11,0,6776.801186678164
a1,-1,13,0,6778.801186678164
a1,-1,14,0,6785.801186678164
a2,-1,9,1,6787.691532662425
a1,1,4,0,6787.801186678164
a0,-1,14,1,6787.801186678164
a0,-1,14,0,6788.801186678164
a0,-1,15,1,6790.801186678164
a1,1,5,1,6794.801186678164
a1,1,8,1,6794.801186678164
a1,1,8,1,6794.801186678164
a1,1,8,1,6794.801186678164
a1,1,6,1,6794.801186678164
a2,1,15,0,6795.801186678164
a0,-1,15,0,6796.801186678164
a1,1,5,0,6800.801186678164
a0,1,3,1,6804.133269326526
a0,1,3,0,6805.133269326526
a0,1,4,1,6807.133269326526
a1,1,6,0,6808.801186678164
a0,1,4,0,6813.133269326526
a1,1,4,1,6815.133269326526
a1,1,8,0,6820.801186678164
a2,1,8,1,6821.801186678164
a2,-1,9,0,6823.801186678164
a2,-1,10,1,6825.801186678164
a2,-1,10,0,6831.801186678164
a2,1,8,0,6832.801186678164
a1,-1,10,1,6832.801186678164
a2,1,10,1,6835.801186678164
a2,1,11,1,6835.801186678164
a2,1,16,1,6835.801186678164
a1,-1,14,0,6839.801186678164
a1,1,4,0,6839.801186678164
a1,1,6,1,6841.801186678164
a2,1,10,0,6845.801186678164
a1,1,6,0,6851.801186678164
a2,1,11,0,6853.801186678164
a2,-1,9,1,6858.796536047363
a1,1,8,0,6862.801186678164
a1,-1,10,0,6862.801186678164
a1,-1,14,1,6864.801186678164
a2,-1,2,1,6866.89830041573
a1,1,4,1,6872.379440997981
a2,1,16,0,6877.801186678164
a2,1,17,1,6880.801186678164
a1,-1,14,0,6882.801186678164
a1,1,4,0,6884.801186678164
a0,-1,14,1,6884.801186678164
a0,-1,14,0,6885.801186678164
a1,1,8,1,6885.801186678164
a2,1,17,0,6886.801186678164
a0,-1,18,1,6887.801186678164
a2,-1,2,0,6894.801186678164
a2,-1,10,1,6895.801186678164
a1,1,8,0,6903.801186678164
a0,-1,18,0,6905.801186678164
a2,1,8,1,6905.801186678164
a0,-1,14,1,6911.617575346455
a0,1,3,1,6922.924109686658
a3,1,1,1,6923.627665238045
a3,1,1,0,6924.627665238045
a2,-1,9,0,6925.801186678164
a2,-1,10,1,6926.801186678164
a0,1,3,0,6927.924109686658
a0,1,4,1,6928.924109686658
a3,1,1,1,6930.627665238045
a3,1,1,0,6931.627665238045
a2,-1,10,0,6932.801186678164
a2,1,8,0,6933.801186678164
a1,-1,10,1,6933.801186678164
a1,-1,10,0,6934.801186678164
a2,1,17,1,6934.801186678164
a0,1,4,0,6934.924109686658
a1,-1,14,1,6936.801186678164
a1,-1,14,1,6936.801186678164
a0,-1,14,0,6936.924109686658
a3,1,1,1,6937.627665238045
a0,-1,18,1,6937.924109686658
a3,1,1,0,6938.627665238045
a0,-1,17,1,6939.1113108906875
a3,1,1,1,6944.627665238045
a3,1,1,0,6945.627665238045
a0,-1,17,0,6952.1113108906875
a0,-1,18,1,6953.1113108906875
a1,-1,14,0,6954.801186678164
a0,-1,14,1,6957.801186678164
a0,-1,18,0,6959.1113108906875
a0,1,3,1,6970.47297271187
a2,1,17,0,6972.801186678164
a2,-1,2,1,6977.6283380992345
a0,1,3,0,6979.47297271187
a0,1,4,1,6980.47297271187
a2,-1,2,0,6982.6283380992345
a2,-1,10,1,6983.6283380992345
a0,1,4,0,6986.47297271187
a0,-1,14,0,6987.47297271187
a0,-1,15,1,6989.47297271187
a0,-1,15,0,6995.47297271187
a2,-1,1,1,6995.739461315965
a2,-1,10,0,7017.6283380992345
a1,-1,10,1,7018.6283380992345
a1,1,5,1,7021.7867330692825
a1,1,5,0,7026.7867330692825
a1,1,8,1,7027.7867330692825
a2,1,9,1,7037.540346273429
a1,1,8,0,7041.7867330692825
a1,-1,10,0,7042.7867330692825
a2,1,8,1,7042.7867330692825
a1,-1,14,1,7044.7867330692825
a2,-1,7,1,7048.068586768752
a1,-1,11,1,7053.584712889339
a1,-1,11,0,7054.584712889339
a2,1,17,0,7056.6283380992345
a2,-1,1,0,7056.6283380992345
a1,-1,14,1,7058.584712889339
a1,-1,14,1,7058.584712889339
a2,-1,10,1,7060.6283380992345
a2,-1,8,1,7060.6283380992345
a1,-1,14,0,7072.584712889339
a2,-1,7,0,7086.6283380992345
a2,-1,10,1,7089.6283380992345
a2,-1,10,1,7089.6283380992345
a2,-1,8,0,7095.6283380992345
a1,1,4,1,7096.623985933382
a1,1,4,0,7097.623985933382
a0,1,3,1,7097.871722980824
a2,-1,10,1,7098.6283380992345
a0,1,3,0,7098.871722980824
a0,1,4,1,7099.871722980824
a1,1,8,1,7102.623985933382
a1,1,8,1,7102.623985933382
a1,1,8,1,7102.623985933382
a0,1,4,0,7105.871722980824
a1,1,4,1,7106.871722980824
a1,1,4,0,7107.871722980824
a2,-1,10,0,7108.6283380992345
a1,1,8,1,7108.871722980824
a2,1,8,0,7110.6283380992345
a1,-1,10,1,7110.6283380992345
a2,1,11,1,7111.6283380992345
a2,1,9,0,7117.6283380992345
a2,1,14,1,7118.6283380992345
a1,-1,12,1,7120.597031061984
a2,-1,3,1,7124.891318632025
a1,1,8,0,7126.871722980824
a2,1,11,0,7128.6283380992345
a1,-1,10,0,7129.871722980824
a0,-1,14,1,7136.462131305849
a1,-1,14,1,7136.871722980824
a1,-1,14,1,7136.871722980824
a1,-1,12,1,7136.871722980824
a1,-1,14,1,7136.871722980824
a0,-1,14,0,7137.462131305849
a0,-1,18,1,7139.462131305849
a2,1,14,0,7144.6283380992345
a1,-1,12,0,7146.871722980824
a2,1,15,0,7151.6283380992345
a2,-1,3,0,7151.6283380992345
a1,-1,14,1,7151.871722980824
a1,-1,14,1,7151.871722980824
a2,-1,10,1,7152.6283380992345
a2,1,16,1,7154.668643210963
a0,-1,18,0,7157.462131305849
a1,-1,14,0,7161.871722980824
a0,-1,14,1,7166.871722980824
a2,-1,10,0,7182.6283380992345
a0,1,4,0,7183.871722980824
a0,-1,14,0,7183.871722980824
a1,-1,10,1,7184.6283380992345
a2,-1,7,1,7185.885356109612
a0,-1,18,1,7186.871722980824
a0,-1,15,1,7186.871722980824
a0,-1,15,0,7192.871722980824
a1,1,8,0,7201.6283380992345
a1,-1,10,0,7201.6283380992345
a1,-1,14,1,7202.6283380992345
a0,-1,18,0,7208.871722980824
a2,1,16,0,7218.6283380992345
a1,-1,14,0,7220.6283380992345
a2,1,17,1,7220.6283380992345
a0,-1,14,1,7222.6283380992345
a1,-1,11,1,7224.529388288588
a2,1,17,0,7226.6283380992345
a1,1,7,0,7237.529388288588
a1,-1,11,0,7237.529388288588
a1,-1,12,1,7238.529388288588
a0,1,4,0,7239.6283380992345
a0,-1,14,0,7239.6283380992345
a0,-1,18,1,7240.6283380992345
a1,1,4,1,7240.773033514208
a1,-1,12,0,7244.529388288588
a2,-1,7,0,7254.6283380992345
a1,-1,14,0,7255.529388288588
a1,1,4,0,7255.529388288588
a2,-1,10,1,7255.6283380992345
a1,1,8,1,7258.529388288588
a1,1,8,1,7258.529388288588
a0,-1,18,0,7258.6283380992345
a1,-1,10,1,7262.134004354888
a2,-1,10,0,7269.6283380992345
a1,-1,10,1,7270.6283380992345
a2,1,9,1,7275.610192605963
a1,1,8,0,7276.529388288588
a1,-1,10,0,7278.529388288588
a2,1,8,1,7278.529388288588
a2,1,8,0,7279.529388288588
a1,-1,14,1,7280.529388288588
a1,-1,13,1,7280.529388288588
a0,-1,14,1,7281.491226558963
a2,1,18,1,7287.529388288588
a2,1,14,1,7287.529388288588
a2,1,18,1,7287.529388288588
a2,1,11,1,7287.529388288588
a2,1,16,1,7287.529388288588
a2,1,9,0,7293.529388288588
a1,-1,13,0,7294.529388288588
a2,1,10,1,7294.529388288588
a0,1,4,0,7298.491226558963
a0,-1,14,0,7298.491226558963
a0,-1,17,1,7300.491226558963
a2,1,10,0,7300.529388288588
a1,-1,14,0,7302.529388288588
a0,1,0,1,7302.89391120816
a0,-1,14,1,7304.529388288588
a0,-1,14,0,7305.529388288588
a0,-1,18,1,7306.529388288588
a2,1,11,0,7307.529388288588
a0,1,0,1,7313.669452127028
a2,1,11,1,7315.529388288588
a0,-1,17,0,7320.529388288588
a2,1,14,0,7323.529388288588
a0,-1,18,0,7328.529388288588
a0,1,0,0,7330.529388288588
a1,1,4,1,7330.718042795502
a1,1,4,0,7331.718042795502
a1,1,8,1,7332.718042795502
a2,1,16,0,7334.529388288588
a0,1,4,1,7334.529388288588
a0,1,4,1,7334.529388288588
a2,-1,7,1,7342.8180431335195
a1,-1,12,1,7345.388768209968
a2,1,18,0,7345.529388288588
a1,1,8,0,7350.718042795502
a0,1,4,0,7352.529388288588
a1,-1,12,0,7362.718042795502
a1,-1,14,1,7364.718042795502
a2,-1,9,1,7373.625973211691
a1,-1,14,0,7374.718042795502
a0,-1,14,1,7376.718042795502
a0,-1,14,0,7377.718042795502
a2,-1,7,0,7378.529388288588
a0,-1,17,1,7378.718042795502
a2,-1,10,1,7380.529388288588
a2,-1,3,1,7387.206585828197
a2,-1,9,0,7390.529388288588
a0,-1,17,0,7392.718042795502
a2,-1,10,1,7393.529388288588
a2,-1,10,1,7393.529388288588
a2,-1,1,1,7395.995767272533
a2,-1,10,0,7399.529388288588
a1,-1,10,1,7401.529388288588
a2,1,11,0,7415.529388288588
a1,1,8,0,7418.529388288588
a1,-1,10,0,7418.529388288588
a2,1,11,1,7420.383489611326
a2,1,11,0,7421.383489611326
a1,-1,14,1,7423.529388288588
a1,-1,13,1,7423.529388288588
a1,-1,14,1,7423.529388288588
a1,-1,13,0,7437.529388288588
a1,-1,14,0,7445.529388288588
a2,1,17,0,7447.383489611326
a2,-1,1,0,7447.383489611326
a2,-1,10,1,7450.383489611326
a2,-1,9,1,7450.383489611326
a1,1,6,1,7456.771134343627
a0,1,3,1,7460.047553940665
a2,-1,3,0,7460.383489611326
a2,-1,10,1,7461.383489611326
a1,1,6,0,7465.771134343627
a1,1,8,1,7467.771134343627
a1,1,8,1,7467.771134343627
a0,1,3,0,7469.047553940665
a0,1,4,1,7470.047553940665
a2,1,8,1,7472.813449654885
a0,1,4,0,7476.047553940665
a1,1,8,0,7477.771134343627
a2,1,8,1,7479.771134343627
a1,1,7,1,7480.745465945252
a1,-1,11,0,7485.745465945252
a1,1,7,0,7485.745465945252
a2,-1,9,0,7487.383489611326
a1,1,8,1,7487.745465945252
a1,1,8,0,7493.745465945252
a2,-1,10,0,7495.383489611326
a2,1,8,0,7496.383489611326
a1,-1,10,1,7496.383489611326
a1,-1,10,0,7497.383489611326
a1,-1,14,1,7500.383489611326
a1,-1,14,1,7500.383489611326
a2,1,11,1,7504.383489611326
a2,1,15,1,7504.383489611326
a2,1,15,1,7504.383489611326
a2,1,14,1,7504.383489611326
a2,1,14,1,7504.383489611326
a2,1,15,1,7508.710584860546
a0,1,0,1,7512.271706667721
a1,-1,14,0,7518.383489611326
a2,1,11,0,7518.383489611326
a1,-1,14,1,7522.383489611326
a1,-1,14,0,7523.383489611326
a2,1,11,1,7526.383489611326
a0,-1,18,0,7529.271706667721
a0,1,0,0,7529.271706667721
a0,1,4,1,7531.271706667721
a2,1,14,0,7534.383489611326
a2,1,15,0,7542.383489611326
a0,-1,15,1,7545.132566967648
a2,1,16,1,7545.383489611326
a0,1,4,0,7549.271706667721
a2,1,16,0,7551.383489611326
a0,-1,15,0,7556.271706667721
a0,-1,17,1,7558.271706667721
a0,-1,14,1,7563.376428795167
a0,-1,17,0,7568.271706667721
a2,-1,7,0,7575.383489611326
a2,1,11,0,7575.383489611326
a2,1,11,1,7581.383489611326
a2,1,11,0,7582.383489611326
a0,1,4,0,7584.271706667721
a0,-1,14,0,7584.271706667721
a0,-1,15,1,7586.271706667721
a0,-1,15,1,7586.271706667721
a2,1,11,1,7588.383489611326
a2,1,11,0,7589.383489611326
a0,-1,15,0,7592.271706667721
a2,1,11,1,7595.383489611326
a2,1,11,0,7596.383489611326
a2,1,11,1,7602.383489611326
a2,1,11,0,7603.383489611326
a0,1,0,1,7615.954388260059
a1,-1,12,1,7616.505696749654
a1,-1,10,1,7621.492925493782
a2,-1,3,1,7622.470547136734
a1,-1,12,1,7626.394759229401
a0,-1,18,0,7628.954388260059
a0,1,0,0,7628.954388260059
a0,1,3,1,7629.954388260059
a1,1,8,0,7634.492925493782
a1,-1,10,0,7634.492925493782
a1,-1,11,1,7636.492925493782
a2,1,15,0,7639.470547136734
a2,-1,3,0,7639.470547136734
a2,-1,10,1,7640.470547136734
a1,-1,11,0,7642.492925493782
a0,1,3,0,7643.954388260059
a1,-1,12,0,7650.492925493782
a1,-1,14,1,7652.492925493782
a2,1,9,1,7653.7486281228175
a0,-1,17,1,7657.376498478532
a1,-1,14,0,7662.492925493782
a0,-1,14,1,7663.492925493782
a0,-1,17,0,7666.376498478532
a0,-1,18,1,7668.376498478532
a2,-1,10,0,7670.470547136734
a1,-1,10,1,7671.470547136734
a0,-1,18,0,7674.376498478532
a2,1,9,0,7677.470547136734
a1,1,6,1,7678.548963085746
a2,1,11,1,7679.470547136734
a1,1,6,0,7683.548963085746
a1,1,8,1,7686.548963085746
a1,1,8,1,7686.548963085746
a2,1,11,0,7689.470547136734
a0,1,4,0,7693.376498478532
a0,-1,14,0,7693.376498478532
a0,-1,18,1,7694.376498478532
a1,1,8,0,7696.548963085746
a2,1,11,1,7697.470547136734
a1,-1,10,0,7697.548963085746
a2,1,11,0,7698.470547136734
a1,-1,14,1,7699.548963085746
a0,1,0,1,7702.617589045709
a2,1,11,1,7704.470547136734
a2,1,11,0,7705.470547136734
a1,1,7,1,7706.122577655705
a0,1,3,1,7708.175781360829
a2,1,11,1,7711.470547136734
a0,-1,18,0,7712.376498478532
a2,1,11,0,7712.470547136734
a0,1,0,0,7714.376498478532
a2,1,17,1,7715.073450632151
a2,1,8,1,7715.114943931484
a0,1,3,1,7715.376498478532
a1,-1,14,0,7717.548963085746
a2,1,11,1,7718.470547136734
a2,1,11,0,7719.470547136734
a1,-1,11,1,7720.995408195746
a0,1,3,0,7729.376498478532
a1,1,7,0,7732.548963085746
a0,1,4,1,7733.376498478532
a2,-1,9,1,7733.843067088115
a1,1,8,1,7734.548963085746
a0,1,4,0,7739.376498478532
a1,1,8,0,7740.548963085746
a2,1,8,1,7741.548963085746
a2,1,17,0,7745.470547136734
a2,1,18,1,7747.470547136734
a1,-1,11,0,7747.548963085746
a1,-1,14,1,7749.548963085746
a2,1,18,0,7753.470547136734
a0,1,0,1,7757.37749831544
a1,-1,14,0,7763.548963085746
a0,-1,18,0,7774.37749831544
a0,1,0,0,7774.37749831544
a2,1,8,1,7775.3612095489525
a0,1,1,1,7775.37749831544
a0,-1,14,1,7779.783334861202
a0,1,1,0,7781.37749831544
a0,1,4,1,7787.37749831544
a0,1,4,1,7787.37749831544
a2,-1,9,0,7792.470547136734
a2,-1,10,1,7794.470547136734
a2,-1,10,0,7800.470547136734
a0,1,4,0,7801.37749831544
a2,1,8,0,7801.470547136734
a1,-1,10,1,7801.470547136734
a0,-1,14,0,7804.37749831544
a1,1,4,1,7804.37749831544
a1,1,4,0,7805.37749831544
a0,-1,17,1,7805.37749831544
a2,1,10,1,7807.470547136734
a2,1,9,1,7807.470547136734
a2,1,9,1,7807.470547136734
a2,1,11,1,7807.470547136734
a2,1,11,1,7807.470547136734
a2,1,9,0,7813.470547136734
a1,1,8,1,7815.37749831544
a1,1,8,1,7815.37749831544
a1,1,8,1,7815.37749831544
a1,1,8,1,7815.37749831544
a1,1,8,1,7815.37749831544
a1,1,8,1,7815.37749831544
a1,1,8,1,7815.37749831544
a1,1,8,1,7815.37749831544
a0,-1,17,0,7819.37749831544
a2,1,10,0,7822.470547136734
a2,1,11,0,7830.470547136734
a1,1,8,0,7833.37749831544
a1,-1,10,0,7836.37749831544
a2,1,8,1,7836.37749831544
a1,-1,14,1,7838.37749831544
a2,1,11,1,7838.470547136734
a2,-1,10,0,7849.37749831544
a2,1,8,0,7849.37749831544
a1,1,7,1,7849.798010246728
a1,1,4,1,7849.945389632339
a0,1,0,1,7855.5624814220355
a1,-1,14,0,7856.37749831544
a1,1,4,0,7857.37749831544
a1,1,6,1,7858.37749831544
a2,1,9,1,7860.37749831544
a2,1,17,1,7860.37749831544
a2,1,18,1,7860.37749831544
a2,1,14,1,7860.37749831544
a2,1,11,1,7860.37749831544
a2,1,15,1,7860.37749831544
a2,1,11,1,7860.37749831544
a0,-1,18,0,7860.5624814220355
a0,1,0,0,7860.5624814220355
a0,1,4,1,7861.5624814220355
a2,1,9,0,7866.37749831544
a1,1,6,0,7868.37749831544
a1,1,7,0,7875.37749831544
a2,1,11,0,7877.37749831544
a1,1,8,1,7878.37749831544
a1,1,8,1,7878.37749831544
a0,1,4,0,7879.5624814220355
a1,1,8,0,7884.37749831544
a2,1,8,1,7885.37749831544
a1,-1,13,1,7888.42376076191
a2,1,8,1,7892.196885663491
a2,1,14,0,7893.37749831544
a2,1,15,0,7900.37749831544
a1,-1,13,0,7901.42376076191
a1,-1,14,1,7903.42376076191
a1,-1,14,0,7909.42376076191
a2,1,17,0,7912.37749831544
a1,-1,10,1,7918.825070368525
a0,1,3,1,7920.075580782646
a2,1,18,0,7920.37749831544
a1,-1,10,1,7924.415673883643
a0,-1,15,0,7925.075580782646
a0,1,3,0,7925.075580782646
a2,-1,9,1,7926.236716301196
a0,1,4,1,7927.075580782646
a1,-1,14,1,7931.464044806485
a0,1,4,0,7933.075580782646
a1,1,8,0,7935.825070368525
a1,-1,10,0,7935.825070368525
a1,-1,14,1,7936.825070368525
a2,-1,0,1,7940.689185567245
a1,-1,14,0,7954.825070368525
a0,-1,14,1,7956.825070368525
a0,-1,14,0,7957.825070368525
a0,-1,15,1,7959.825070368525
a0,-1,17,1,7959.825070368525
a2,-1,9,0,7963.236716301196
a2,-1,10,1,7964.236716301196
a0,-1,15,0,7965.825070368525
a2,-1,10,0,7970.236716301196
a2,1,8,0,7971.236716301196
a0,-1,17,0,7976.825070368525
a2,1,17,1,7977.236716301196
a2,1,11,1,7977.236716301196
a2,1,15,1,7977.236716301196
a2,1,17,1,7977.236716301196
a1,-1,11,1,7985.831520911453
a2,-1,3,1,7987.133444647419
a2,1,11,0,7991.236716301196
a1,1,4,1,7993.298062509668
a1,1,7,0,7998.831520911453
a1,-1,11,0,7998.831520911453
a2,1,8,1,7999.514712844887
a1,-1,14,1,7999.831520911453
a2,-1,2,1,8004.746984304665
a2,1,15,0,8011.236716301196
a1,-1,14,0,8013.831520911453
a1,1,4,0,8014.831520911453
a0,-1,14,1,8014.831520911453
a2,-1,0,1,8016.693601383738
a1,1,5,1,8017.831520911453
a1,1,8,1,8017.831520911453
a2,1,17,0,8022.236716301196
a1,1,5,0,8023.831520911453
a2,-1,7,1,8027.296925298498
a0,1,4,0,8027.831520911453
a0,-1,14,0,8027.831520911453
a0,-1,15,1,8029.831520911453
a2,1,18,0,8032.236716301196
a2,-1,0,0,8032.236716301196
a0,-1,15,0,8035.831520911453
a2,-1,8,1,8039.236716301196
a2,-1,10,1,8039.236716301196
a2,-1,2,1,8039.236716301196
a2,-1,10,1,8039.236716301196
a2,-1,10,1,8039.236716301196
a2,-1,10,1,8039.236716301196
a1,1,8,0,8039.831520911453
a2,1,8,1,8040.831520911453
a0,1,0,1,8048.71468168562
a2,-1,2,0,8049.236716301196
a2,-1,10,1,8053.236716301196
a2,-1,8,1,8053.236716301196
a1,-1,10,1,8053.543121074895
a1,-1,10,0,8054.543121074895
a1,-1,14,1,8056.543121074895
a2,-1,3,0,8059.236716301196
a0,-1,18,0,8061.71468168562
a0,1,0,0,8061.71468168562
a0,1,4,1,8062.71468168562
a2,-1,10,1,8063.236716301196
a2,-1,10,1,8063.236716301196
a1,-1,14,0,8074.543121074895
a0,-1,14,1,8075.543121074895
a0,1,4,0,8080.71468168562
a2,-1,7,0,8081.236716301196
a0,-1,14,0,8081.71468168562
a1,1,4,1,8081.71468168562
a2,-1,10,1,8082.236716301196
a1,1,4,0,8082.71468168562
a0,-1,17,1,8083.71468168562
a1,1,8,1,8083.71468168562
a2,-1,8,0,8088.236716301196
a0,-1,17,0,8097.71468168562
a2,-1,10,0,8101.236716301196
a1,1,8,0,8101.71468168562
a2,1,8,0,8104.236716301196
a1,-1,10,1,8104.236716301196
a1,-1,10,0,8105.236716301196
a2,1,11,1,8114.236716301196
a2,1,14,1,8114.236716301196
a2,1,15,1,8114.236716301196
a2,1,9,1,8114.236716301196
a2,1,18,1,8114.236716301196
a1,-1,12,1,8115.236716301196
a1,-1,14,1,8115.236716301196
a1,-1,14,1,8115.236716301196
a1,-1,14,1,8115.236716301196
a1,-1,14,1,8115.236716301196
a1,-1,14,1,8115.236716301196
a1,1,7,1,8116.408160412204
a2,-1,0,1,8116.623056965078
a2,1,9,0,8120.236716301196
a1,-1,12,0,8125.236716301196
a1,-1,14,1,8128.236716301196
a2,1,11,0,8131.236716301196
a1,-1,14,0,8138.236716301196
a0,-1,14,1,8145.236716301196
a1,-1,13,1,8146.902961869899
a2,1,14,0,8147.236716301196
a2,1,15,1,8149.236716301196
a0,-1,14,1,8151.9247585371095
a2,1,15,0,8155.236716301196
a0,1,4,0,8158.236716301196
a0,-1,14,0,8158.236716301196
a1,1,7,0,8159.236716301196
a1,1,8,1,8161.236716301196
a0,-1,15,1,8163.236716301196
a0,-1,18,1,8163.236716301196
a0,-1,17,1,8163.236716301196
a2,-1,8,1,8165.545740576737
a1,1,8,0,8167.236716301196
a2,1,8,1,8168.236716301196
a0,-1,15,0,8169.236716301196
a2,1,18,0,8172.236716301196
a2,-1,0,0,8173.236716301196
a2,-1,10,1,8175.236716301196
a0,-1,17,0,8180.236716301196
a1,-1,13,0,8182.236716301196
a1,-1,14,1,8183.236716301196
a0,-1,18,0,8188.236716301196
a1,-1,14,0,8189.236716301196
a2,1,8,1,8195.323976397305
a1,1,4,1,8202.406867375306
a0,1,3,1,8203.03730071245
a1,1,4,0,8203.406867375306
a1,1,8,1,8206.406867375306
a1,1,8,1,8206.406867375306
a2,-1,8,0,8209.236716301195
a2,-1,10,1,8211.236716301195
a0,1,3,0,8216.03730071245
a0,1,4,1,8219.03730071245
a0,1,4,1,8219.03730071245
a2,-1,10,0,8221.236716301195
a2,1,8,0,8223.236716301195
a1,-1,10,1,8223.236716301195
a1,1,8,0,8224.406867375306
a0,1,4,0,8225.03730071245
a2,1,11,1,8225.236716301195
a2,1,16,1,8225.236716301195
a1,-1,10,0,8225.406867375306
a1,-1,14,1,8228.406867375306
a1,-1,14,1,8228.406867375306
a2,1,8,1,8231.236716301195
a2,1,11,0,8239.236716301195
a1,-1,14,0,8246.406867375306
a0,-1,14,1,8249.406867375306
a0,-1,14,0,8250.406867375306
a0,-1,15,1,8252.406867375306
a0,-1,15,0,8258.406867375306
a0,1,0,1,8262.646258432515
a2,1,16,0,8263.236716301195
a2,1,18,1,8266.236716301195
a3,1,1,1,8269.156938674372
a3,1,1,0,8270.156938674372
a2,-1,2,1,8270.49553515085
a0,1,3,1,8271.979699372421
a0,-1,18,0,8275.646258432515
a0,1,0,0,8275.646258432515
a3,1,1,1,8276.156938674372
a2,1,18,0,8276.236716301195
a1,1,4,1,8277.01125819152
a3,1,1,0,8277.156938674372
a0,1,4,1,8277.646258432515
a1,1,4,0,8278.01125819152
a1,1,8,1,8281.01125819152
a1,1,8,1,8281.01125819152
a3,1,1,1,8283.156938674372
a3,1,1,0,8284.156938674372
a1,-1,11,1,8284.845351525326
a2,-1,2,0,8287.236716301195
a3,1,1,1,8290.156938674372
a2,-1,10,1,8290.236716301195
a2,-1,10,1,8290.236716301195
a3,1,1,0,8291.156938674372
a0,1,3,0,8291.646258432515
a0,1,4,1,8293.646258432515
a3,1,1,1,8297.156938674372
a3,1,1,0,8298.156938674372
a1,1,8,0,8299.01125819152
a0,1,4,0,8299.646258432515
a2,1,8,1,8301.01125819152
a1,1,4,1,8302.646258432515
a3,1,1,1,8304.156938674372
a3,1,1,0,8305.156938674372
a1,-1,11,0,8307.01125819152
a1,-1,14,1,8308.01125819152
a3,1,1,1,8311.156938674372
a3,1,1,0,8312.156938674372
a0,-1,14,1,8313.878552823078
a0,-1,14,0,8314.878552823078
a0,-1,17,1,8316.878552823078
a3,1,1,1,8318.156938674372
a3,1,1,0,8319.156938674372
a1,-1,14,0,8322.01125819152
a1,1,4,0,8323.01125819152
a0,-1,14,1,8323.01125819152
a2,-1,10,0,8324.236716301195
a1,1,7,1,8325.01125819152
a3,1,1,1,8325.156938674372
a3,1,1,0,8326.156938674372
a2,1,8,0,8326.236716301195
a1,-1,10,1,8326.236716301195
a0,-1,17,0,8330.878552823078
a3,1,1,1,8332.156938674372
a2,1,17,1,8332.236716301195
a2,1,14,1,8332.236716301195
a2,1,11,1,8332.236716301195
a2,1,14,1,8332.236716301195
a3,1,1,0,8333.156938674372
a1,1,7,0,8339.01125819152
a3,1,1,1,8339.156938674372
a3,1,1,0,8340.156938674372
a0,-1,17,1,8341.301108660244
a0,1,3,1,8342.622907048417
a1,-1,11,1,8343.39615709667
a0,1,3,0,8343.622907048417
a0,1,4,1,8345.622907048417
a3,1,1,1,8346.156938674372
a2,1,11,0,8346.236716301195
a1,1,8,0,8347.01125819152
a1,-1,10,0,8347.01125819152
a3,1,1,0,8347.156938674372
a1,-1,14,1,8350.01125819152
a1,-1,14,1,8350.01125819152
a0,1,4,0,8351.622907048417
a0,-1,14,0,8352.622907048417
a1,1,4,1,8352.622907048417
a3,1,1,1,8353.156938674372
a3,1,1,0,8354.156938674372
a0,-1,15,1,8354.622907048417
a1,-1,11,0,8356.01125819152
a1,-1,14,1,8358.01125819152
a3,1,1,1,8360.156938674372
a0,-1,15,0,8360.622907048417
a3,1,1,0,8361.156938674372
a2,1,14,0,8362.236716301195
a3,1,1,1,8367.156938674372
a3,1,1,0,8368.156938674372
a2,-1,9,1,8370.493015532804
a1,-1,14,0,8372.01125819152
