action,riderNumAfter,floorIndex,direction,time
1,1,0,1,1944.7508926132948
2,1,14,-1,1946.0465373969073
2,0,1,-1,1948.1864872345718
1,1,9,-1,1949.2512362810323
1,0,9,1,1949.2512362810323
2,1,14,-1,1953.0465373969073
1,1,8,1,1953.1864872345718
2,1,14,-1,1960.0465373969073
2,0,8,-1,1960.1864872345718
2,1,14,-1,1967.0465373969073
2,1,14,-1,1974.0465373969073
2,1,14,-1,1981.0465373969073
1,3,4,-1,1982.1864872345718
1,1,18,-1,1986.036337947238
1,0,18,1,1986.036337947238
2,1,14,-1,1988.0465373969073
1,0,6,-1,1994.6122248872332
1,1,6,1,1994.6122248872332
2,1,14,-1,1995.0465373969073
1,3,13,-1,1995.7793709962134
1,0,13,1,1995.7793709962134
1,0,8,-1,1999.5776150310246
1,2,8,1,1999.5776150310246
2,0,4,-1,2004.1864872345718
2,0,9,-1,2004.8292421128276
2,0,6,1,2005.6122248872332
2,0,13,-1,2005.7793709962134
2,0,3,-1,2011.1864872345718
1,1,8,-1,2012.8292421128276
2,0,7,1,2013.6122248872332
2,0,8,1,2016.8292421128276
1,2,11,-1,2018.7793709962134
1,2,11,1,2018.7793709962134
2,0,1,-1,2022.1864872345718
1,1,12,-1,2026.3975845487332
1,1,12,1,2026.3975845487332
2,0,12,1,2032.3975845487332
2,0,13,1,2039.3975845487332
2,0,14,1,2045.8292421128276
2,0,12,-1,2047.3975845487332
1,3,11,1,2054.397584548733
2,3,11,1,2055.397584548733
2,0,16,1,2057.8292421128276
1,0,4,-1,2059.364142723441
1,1,4,1,2059.364142723441
2,3,11,1,2062.397584548733
1,1,10,-1,2064.5389528421324
1,0,10,1,2064.5389528421324
1,2,8,-1,2066.8251862913794
1,0,8,1,2066.8251862913794
1,0,9,-1,2066.982974858028
1,1,9,1,2066.982974858028
2,3,11,1,2069.397584548733
2,0,18,-1,2069.8292421128276
2,0,4,1,2074.364142723441
2,3,11,1,2076.397584548733
1,0,1,-1,2077.0113680751915
1,3,1,1,2077.0113680751915
2,3,1,1,2078.0113680751915
2,3,11,1,2083.397584548733
2,3,1,1,2085.0113680751915
1,0,3,-1,2085.3278388494577
1,2,3,1,2085.3278388494577
2,3,1,1,2092.0113680751915
1,1,8,1,2093.364142723441
1,0,8,-1,2095.4073442415347
1,2,8,1,2095.4073442415347
2,0,8,-1,2096.364142723441
2,3,1,1,2099.0113680751915
2,0,3,1,2100.3278388494577
1,1,17,-1,2100.749747389233
1,0,17,1,2100.749747389233
2,0,11,-1,2101.8292421128276
1,1,5,-1,2103.9723888155927
1,1,5,1,2103.9723888155927
2,3,1,1,2106.0113680751915
1,2,4,1,2107.3278388494577
2,0,10,-1,2108.8292421128276
1,0,16,-1,2109.9673125937074
1,1,16,1,2109.9673125937074
2,3,1,1,2113.0113680751915
1,1,3,-1,2113.0416854746354
1,0,3,1,2113.0416854746354
1,1,16,-1,2113.295408356941
1,1,16,1,2113.295408356941
2,0,5,-1,2114.9723888155927
1,0,8,-1,2117.9624301287877
1,3,8,1,2117.9624301287877
2,0,3,-1,2119.0416854746354
1,4,8,-1,2119.8292421128276
2,3,1,1,2120.0113680751915
2,0,8,1,2123.8292421128276
1,2,4,-1,2123.9723888155927
2,0,4,1,2125.9723888155927
2,3,1,1,2127.0113680751915
1,0,6,-1,2128.717801414515
1,1,6,1,2128.717801414515
1,0,0,-1,2133.5895566257796
1,2,0,1,2133.5895566257796
2,3,1,1,2134.0113680751915
2,0,6,1,2139.717801414515
2,3,1,1,2141.0113680751915
2,0,11,1,2141.8292421128276
1,0,15,-1,2143.3636673919145
1,2,15,1,2143.3636673919145
1,1,9,-1,2146.3725665825973
1,1,9,1,2146.3725665825973
2,3,1,1,2148.0113680751915
1,3,8,1,2151.717801414515
2,3,1,1,2155.0113680751915
2,0,4,-1,2156.0416854746354
2,0,8,-1,2156.717801414515
2,3,1,1,2162.0113680751915
2,0,3,-1,2163.0416854746354
2,0,15,1,2163.3636673919145
2,0,6,-1,2168.717801414515
2,3,1,1,2169.0113680751915
1,0,4,-1,2169.1185909084543
1,1,4,1,2169.1185909084543
1,0,7,-1,2173.6776818579283
1,1,7,1,2173.6776818579283
2,0,1,-1,2175.0416854746354
2,0,16,1,2175.3636673919145
2,3,1,1,2176.0113680751915
1,1,9,-1,2177.5583311606233
1,2,9,1,2177.5583311606233
1,1,13,-1,2180.5866195463136
1,0,13,1,2180.5866195463136
1,1,4,-1,2182.717801414515
2,0,17,1,2186.3636673919145
2,0,1,1,2188.0113680751915
2,0,13,1,2189.5866195463136
2,0,13,-1,2191.5866195463136
2,0,7,1,2198.717801414515
1,1,11,-1,2203.5866195463136
1,4,8,1,2205.717801414515
1,2,4,1,2206.0113680751915
1,0,1,-1,2209.3373137655876
1,1,1,1,2209.3373137655876
2,0,16,-1,2209.3636673919145
2,1,1,1,2210.3373137655876
2,1,1,1,2217.3373137655876
2,1,1,1,2224.3373137655876
2,0,4,1,2226.0113680751915
2,1,1,1,2231.3373137655876
2,0,11,-1,2233.3636673919145
1,1,1,-1,2233.449383198817
1,1,1,1,2233.449383198817
2,0,5,1,2235.0113680751915
2,1,1,1,2238.3373137655876
1,0,0,-1,2241.504775993497
1,3,0,1,2241.504775993497
2,1,1,1,2245.3373137655876
2,0,9,-1,2246.3636673919145
2,0,1,-1,2248.449383198817
1,2,14,-1,2248.8241827229053
1,0,14,1,2248.8241827229053
1,6,8,1,2250.0113680751915
2,1,1,1,2252.3373137655876
1,2,8,-1,2254.3636673919145
1,0,13,-1,2254.9757011926695
1,1,13,1,2254.9757011926695
2,0,8,-1,2257.3636673919145
2,1,1,1,2259.3373137655876
2,0,0,1,2260.449383198817
2,0,13,1,2260.9757011926695
1,1,9,-1,2261.152840828276
1,2,9,1,2261.152840828276
2,0,8,1,2263.3636673919145
2,1,1,1,2266.3373137655876
2,2,14,-1,2267.9757011926695
1,1,1,-1,2269.4171118492504
1,1,1,1,2269.4171118492504
1,1,12,-1,2272.8608060132556
1,0,12,1,2272.8608060132556
2,1,1,1,2273.3373137655876
2,0,10,1,2275.3636673919145
1,3,4,-1,2276.3636673919145
2,1,1,1,2280.3373137655876
1,2,4,1,2281.449383198817
2,0,12,-1,2282.8608060132556
2,0,11,1,2283.3636673919145
1,2,11,1,2283.3636673919145
2,0,4,-1,2286.449383198817
2,0,4,1,2286.449383198817
2,1,1,1,2287.3373137655876
1,1,11,-1,2290.8608060132556
2,0,3,-1,2293.449383198817
2,1,1,1,2294.3373137655876
1,1,8,-1,2298.8872634822715
1,0,8,1,2298.8872634822715
1,1,3,-1,2300.9843505215213
1,0,3,1,2300.9843505215213
2,1,1,1,2301.3373137655876
2,0,15,1,2303.3636673919145
2,0,1,-1,2305.449383198817
1,2,8,1,2306.449383198817
2,1,1,1,2308.3373137655876
1,1,4,-1,2309.9337655804784
1,0,4,1,2309.9337655804784
2,0,16,1,2310.3636673919145
1,1,3,-1,2313.349390123089
1,1,3,1,2313.349390123089
2,1,1,1,2315.3373137655876
2,0,17,1,2318.3636673919145
2,1,1,1,2322.3373137655876
1,1,10,-1,2322.706609942737
1,0,10,1,2322.706609942737
2,1,1,1,2329.3373137655876
2,1,1,1,2336.3373137655876
2,0,4,-1,2337.449383198817
2,1,1,1,2343.3373137655876
2,0,3,-1,2345.449383198817
2,0,11,-1,2346.3636673919145
2,1,1,1,2350.3373137655876
2,0,10,-1,2353.3636673919145
2,1,1,1,2357.3373137655876
2,0,1,-1,2357.449383198817
1,0,6,-1,2360.462318920486
1,1,6,1,2360.462318920486
2,1,1,1,2364.3373137655876
1,3,8,-1,2365.3636673919145
2,0,8,1,2369.3636673919145
2,0,6,-1,2369.462318920486
2,1,1,1,2371.3373137655876
2,0,6,1,2371.462318920486
1,3,8,-1,2372.8557610451667
1,1,8,1,2372.8557610451667
1,1,10,-1,2373.8947041549827
1,0,10,1,2373.8947041549827
1,3,8,-1,2376.7453843354688
1,2,8,1,2376.7453843354688
2,1,1,1,2378.3373137655876
2,0,7,1,2379.462318920486
2,2,11,1,2385.3636673919145
1,3,11,1,2385.3636673919145
2,0,1,1,2391.3373137655876
2,0,8,-1,2391.462318920486
2,0,11,1,2392.3636673919145
2,0,12,1,2401.3636673919145
2,0,6,-1,2402.462318920486
1,3,14,-1,2403.5927575367814
1,0,14,1,2403.5927575367814
1,0,11,-1,2407.5525702721593
1,1,11,1,2407.5525702721593
2,0,13,1,2409.3636673919145
1,2,4,-1,2414.462318920486
2,0,4,-1,2417.462318920486
1,0,4,-1,2420.1528890469344
1,1,4,1,2420.1528890469344
1,1,10,-1,2420.423128584193
1,1,10,1,2420.423128584193
2,0,4,1,2422.1528890469344
1,1,8,-1,2424.1567236503165
1,2,8,1,2424.1567236503165
1,1,12,-1,2424.902900806924
1,0,12,1,2424.902900806924
2,0,3,-1,2425.462318920486
2,0,12,-1,2431.902900806924
2,0,6,1,2433.1528890469344
1,1,8,-1,2436.056018472728
1,3,8,1,2436.056018472728
1,1,11,-1,2439.902900806924
2,0,14,-1,2440.3636673919145
2,0,8,-1,2445.1528890469344
1,2,9,-1,2453.439323127735
1,2,9,1,2453.439323127735
2,0,10,-1,2460.3636673919145
1,1,5,-1,2468.7117091903756
1,0,5,1,2468.7117091903756
1,0,0,-1,2469.511224265433
1,1,0,1,2469.511224265433
2,0,9,-1,2470.3636673919145
2,0,0,1,2471.511224265433
2,0,5,1,2473.7117091903756
2,0,5,-1,2475.7117091903756
1,0,14,-1,2478.3873014416204
1,1,14,1,2478.3873014416204
1,5,8,-1,2479.3636673919145
1,1,4,-1,2482.7117091903756
1,0,1,-1,2489.9373264167707
1,1,1,1,2489.9373264167707
2,1,1,1,2490.9373264167707
1,1,4,1,2491.511224265433
2,0,4,-1,2493.511224265433
2,0,4,1,2494.511224265433
2,1,1,1,2497.9373264167707
1,1,9,-1,2498.2959993691416
1,2,9,1,2498.2959993691416
2,1,1,1,2504.9373264167707
2,0,9,1,2507.2959993691416
2,1,1,1,2511.9373264167707
1,4,8,1,2513.511224265433
1,0,4,-1,2515.449108314314
1,1,4,1,2515.449108314314
2,1,1,1,2518.9373264167707
1,1,11,1,2519.2959993691416
1,5,8,-1,2519.304413990839
1,5,8,1,2519.304413990839
1,1,3,-1,2520.9166104378646
1,1,3,1,2520.9166104378646
2,1,11,1,2521.2959993691416
2,0,8,-1,2525.304413990839
1,1,14,-1,2526.521427819399
1,1,14,1,2526.521427819399
2,0,1,1,2527.9373264167707
2,0,7,-1,2533.304413990839
2,0,14,1,2538.2959993691416
1,1,3,-1,2540.498088975216
1,2,3,1,2540.498088975216
1,2,4,1,2543.9373264167707
1,0,6,-1,2546.164605565912
1,1,6,1,2546.164605565912
2,0,16,1,2550.2959993691416
2,0,3,-1,2550.9373264167707
1,1,13,-1,2553.899792323925
1,0,13,1,2553.899792323925
1,1,4,-1,2554.304413990839
2,0,17,1,2557.2959993691416
2,0,4,1,2557.304413990839
1,1,7,-1,2563.7773531444354
1,0,7,1,2563.7773531444354
2,0,5,1,2564.304413990839
2,0,6,1,2571.304413990839
2,0,14,-1,2572.2959993691416
1,1,11,-1,2580.5795347554104
1,2,11,1,2580.5795347554104
1,0,3,-1,2582.797312574831
1,3,3,1,2582.797312574831
1,6,8,1,2583.304413990839
2,0,3,1,2588.797312574831
2,0,11,-1,2591.5795347554104
1,3,4,1,2595.797312574831
2,0,4,-1,2597.797312574831
2,0,10,-1,2598.5795347554104
1,1,18,-1,2604.1673920804883
1,0,18,1,2604.1673920804883
2,0,3,-1,2605.797312574831
2,0,9,-1,2606.5795347554104
1,2,8,-1,2613.5795347554104
2,0,4,1,2617.797312574831
2,0,8,1,2622.5795347554104
1,1,6,-1,2625.03509064638
1,0,6,1,2625.03509064638
1,0,4,-1,2626.4993233180153
1,1,4,1,2626.4993233180153
1,3,8,1,2637.797312574831
1,1,16,-1,2638.4533978393865
1,0,16,1,2638.4533978393865
2,2,11,1,2638.5795347554104
1,4,11,1,2638.5795347554104
2,0,6,-1,2649.797312574831
2,0,14,1,2653.5795347554104
1,0,12,-1,2660.444779573945
1,1,12,1,2660.444779573945
1,1,12,-1,2661.122789023404
1,1,12,1,2661.122789023404
1,1,4,-1,2661.797312574831
2,0,4,1,2662.797312574831
2,0,17,1,2668.5795347554104
2,0,4,-1,2668.797312574831
1,2,12,-1,2681.9223352902995
1,1,12,1,2681.9223352902995
1,4,8,1,2682.797312574831
2,0,1,-1,2684.797312574831
1,1,15,-1,2696.540655050483
1,0,15,1,2696.540655050483
2,0,15,-1,2699.540655050483
1,3,8,-1,2708.8985154366324
1,4,8,1,2708.8985154366324
2,0,8,-1,2713.8985154366324
1,1,9,-1,2715.505853277694
1,0,9,1,2715.505853277694
1,2,13,-1,2724.120293931586
1,0,13,1,2724.120293931586
2,0,6,-1,2725.8985154366324
2,0,9,-1,2730.505853277694
1,2,8,-1,2737.505853277694
1,1,4,-1,2738.8985154366324
2,0,8,1,2741.505853277694
2,0,4,-1,2753.8985154366324
2,0,10,1,2756.505853277694
2,0,3,-1,2760.8985154366324
2,4,11,1,2765.505853277694
1,5,11,1,2765.505853277694
1,1,14,-1,2766.7886363844163
1,0,14,1,2766.7886363844163
1,1,7,-1,2777.53264198904
1,1,7,1,2777.53264198904
1,1,10,-1,2782.339978999151
1,0,10,1,2782.339978999151
1,0,0,-1,2788.985113465632
1,1,0,1,2788.985113465632
2,0,16,1,2789.505853277694
2,0,7,1,2792.53264198904
1,1,8,1,2799.53264198904
2,0,14,-1,2801.505853277694
2,0,0,1,2802.985113465632
1,1,14,-1,2804.717839884234
1,0,14,1,2804.717839884234
2,0,7,-1,2806.53264198904
2,0,1,1,2810.985113465632
1,0,7,-1,2816.6418556925955
1,1,7,1,2816.6418556925955
2,0,10,-1,2821.505853277694
1,0,3,-1,2824.8623292797
1,1,3,1,2824.8623292797
1,0,0,-1,2827.741523700778
1,1,0,1,2827.741523700778
1,3,8,-1,2828.666647861086
1,1,8,1,2828.666647861086
1,4,8,-1,2834.505853277694
2,0,3,1,2834.8623292797
2,0,7,1,2837.53264198904
1,1,4,1,2841.8623292797
1,2,8,1,2845.53264198904
2,0,8,1,2849.53264198904
2,0,8,-1,2852.53264198904
2,0,0,1,2861.8623292797
2,5,11,1,2865.53264198904
1,7,11,1,2865.53264198904
1,1,4,-1,2868.0969377118076
1,1,4,1,2868.0969377118076
1,3,4,-1,2874.53264198904
2,0,4,1,2876.53264198904
1,1,10,-1,2880.8178624781685
1,0,10,1,2880.8178624781685
1,1,4,1,2881.8623292797
2,0,10,-1,2886.8178624781685
2,0,4,-1,2886.8623292797
1,2,17,-1,2891.949859684819
1,0,17,1,2891.949859684819
1,1,8,1,2895.53264198904
1,0,4,-1,2896.73469721947
1,2,4,1,2896.73469721947
2,0,8,1,2900.8178624781685
2,0,1,-1,2902.8623292797
1,0,1,-1,2915.556378396912
1,1,1,1,2915.556378396912
2,1,1,1,2916.556378396912
2,7,11,1,2916.8178624781685
1,8,11,1,2916.8178624781685
1,1,15,-1,2916.985279371884
1,0,15,1,2916.985279371884
2,0,4,1,2917.53264198904
2,1,1,1,2923.556378396912
1,1,10,-1,2923.9065891283403
1,0,10,1,2923.9065891283403
2,1,1,1,2930.556378396912
1,3,17,-1,2934.4201663288795
1,0,17,1,2934.4201663288795
1,1,8,1,2939.53264198904
2,0,17,1,2942.8178624781685
2,0,17,-1,2947.8178624781685
2,0,1,-1,2949.556378396912
2,0,1,1,2951.556378396912
1,1,11,-1,2956.079380779316
1,8,11,1,2956.079380779316
1,1,4,1,2966.556378396912
2,0,11,-1,2978.079380779316
1,0,8,-1,2983.0425206234677
1,2,8,1,2983.0425206234677
2,0,4,1,2984.556378396912
2,0,10,-1,2985.079380779316
1,1,5,-1,2992.0619138754328
1,0,5,1,2992.0619138754328
1,0,8,-1,2997.703691029693
1,3,8,1,2997.703691029693
1,3,12,-1,2998.543824599176
1,1,12,1,2998.543824599176
1,4,8,-1,2999.079380779316
1,1,8,1,3003.556378396912
2,0,8,1,3006.079380779316
1,0,3,-1,3008.400162493928
1,1,3,1,3008.400162493928
2,0,8,-1,3009.556378396912
2,0,3,-1,3013.400162493928
2,0,9,1,3014.079380779316
1,0,8,-1,3015.141791312986
1,1,8,1,3015.141791312986
2,0,3,1,3015.400162493928
1,1,4,1,3022.400162493928
2,8,11,1,3024.079380779316
2,0,5,-1,3024.556378396912
1,0,17,-1,3030.5869554248484
1,1,17,1,3030.5869554248484
1,3,4,-1,3035.556378396912
2,0,4,1,3037.556378396912
2,0,4,-1,3040.556378396912
2,0,15,1,3043.079380779316
2,0,3,-1,3049.556378396912
2,0,17,1,3055.079380779316
1,2,8,1,3056.556378396912
1,0,0,-1,3065.344644272853
1,1,0,1,3065.344644272853
2,0,0,1,3067.344644272853
1,1,3,-1,3070.8279889216496
1,0,3,1,3070.8279889216496
1,1,6,-1,3073.092280410951
1,0,6,1,3073.092280410951
1,0,5,-1,3075.218547467622
1,1,5,1,3075.218547467622
2,0,6,-1,3084.092280410951
1,1,4,1,3087.344644272853
2,0,3,-1,3094.344644272853
1,2,15,-1,3096.4817809878946
1,0,15,1,3096.4817809878946
2,0,4,1,3098.092280410951
2,0,5,1,3105.092280410951
2,0,1,-1,3105.344644272853
1,0,6,-1,3105.6296361208324
1,1,6,1,3105.6296361208324
2,0,8,1,3107.079380779316
1,1,9,-1,3112.036745145421
1,0,9,1,3112.036745145421
1,0,8,-1,3115.3850420158706
1,1,8,1,3115.3850420158706
1,2,8,1,3121.092280410951
1,3,13,-1,3125.854297379774
1,0,13,1,3125.854297379774
2,0,14,1,3135.079380779316
2,0,16,1,3146.079380779316
2,0,15,-1,3155.079380779316
1,0,4,-1,3179.683747282125
1,1,4,1,3179.683747282125
1,1,17,-1,3181.542343624464
1,0,17,1,3181.542343624464
2,0,9,-1,3182.079380779316
1,3,8,-1,3189.079380779316
2,0,8,1,3193.079380779316
2,0,4,1,3198.683747282125
1,0,1,-1,3199.663814340527
1,1,1,1,3199.663814340527
2,0,1,1,3202.663814340527
2,8,11,1,3209.079380779316
1,10,11,1,3209.079380779316
2,10,11,1,3216.079380779316
1,1,4,1,3217.663814340527
1,1,8,1,3217.683747282125
2,0,8,-1,3221.683747282125
1,4,12,-1,3226.7017778657096
1,1,12,1,3226.7017778657096
2,0,8,1,3231.683747282125
1,3,4,-1,3240.683747282125
2,0,4,-1,3246.683747282125
1,4,13,-1,3246.712496362132
1,0,13,1,3246.712496362132
1,5,12,-1,3253.360242081023
1,1,12,1,3253.360242081023
2,0,3,-1,3254.683747282125
2,0,16,1,3266.683747282125
1,2,18,-1,3266.97667735513
1,0,18,1,3266.97667735513
1,1,11,-1,3271.479730410313
1,10,11,1,3271.479730410313
1,0,9,-1,3276.8605870714205
1,1,9,1,3276.8605870714205
1,0,3,-1,3277.107822310477
1,1,3,1,3277.107822310477
2,0,18,-1,3278.97667735513
1,2,14,-1,3280.5312570950746
1,0,14,1,3280.5312570950746
2,0,3,1,3291.107822310477
1,6,12,-1,3292.090177953593
1,1,12,1,3292.090177953593
1,2,4,1,3299.107822310477
1,0,1,-1,3300.237425692171
1,1,1,1,3300.237425692171
2,0,14,-1,3300.97667735513
2,1,1,1,3301.237425692171
2,0,4,1,3303.107822310477
2,1,1,1,3308.237425692171
1,7,12,-1,3311.3157772486124
1,1,12,1,3311.3157772486124
2,1,1,1,3315.237425692171
1,11,11,1,3315.97667735513
2,0,11,-1,3317.97667735513
1,2,8,1,3322.107822310477
2,1,1,1,3322.237425692171
2,1,1,1,3329.237425692171
1,1,9,-1,3330.4671452327375
1,1,9,1,3330.4671452327375
2,0,9,-1,3333.4671452327375
2,1,1,1,3336.237425692171
1,3,8,-1,3341.4671452327375
2,1,1,1,3343.237425692171
2,0,8,1,3345.4671452327375
2,0,8,-1,3346.4671452327375
2,1,1,1,3350.237425692171
2,1,1,1,3357.237425692171
1,2,17,-1,3360.2642681575085
1,0,17,1,3360.2642681575085
2,11,11,1,3360.4671452327375
1,12,11,1,3360.4671452327375
2,1,1,1,3364.237425692171
1,2,4,-1,3367.4671452327375
2,1,1,1,3371.237425692171
2,0,4,-1,3371.4671452327375
2,1,1,1,3378.237425692171
2,0,3,-1,3378.4671452327375
1,1,8,-1,3379.90289483996
1,0,8,1,3379.90289483996
2,0,15,1,3380.4671452327375
2,1,1,1,3385.237425692171
2,1,1,1,3392.237425692171
2,0,8,-1,3398.90289483996
2,1,1,1,3399.237425692171
1,0,0,-1,3400.0245212190157
1,1,0,1,3400.0245212190157
1,1,4,-1,3401.2317946034477
1,0,4,1,3401.2317946034477
2,0,0,1,3402.0245212190157
1,2,17,-1,3404.619834635431
1,1,17,1,3404.619834635431
2,1,1,1,3406.237425692171
1,1,6,-1,3407.1763081343342
1,1,6,1,3407.1763081343342
2,0,6,-1,3413.1763081343342
2,1,1,1,3413.237425692171
2,0,17,1,3415.619834635431
1,1,4,-1,3416.756778623505
1,1,4,1,3416.756778623505
2,1,1,1,3420.237425692171
1,2,4,1,3422.0245212190157
2,0,4,-1,3424.0245212190157
1,2,4,-1,3425.1763081343342
2,1,1,1,3427.237425692171
2,0,4,1,3428.1763081343342
2,0,4,-1,3429.1763081343342
2,0,17,-1,3432.619834635431
2,1,1,1,3434.237425692171
2,0,3,-1,3437.1763081343342
2,1,1,1,3441.237425692171
1,5,13,-1,3445.7533854730264
1,0,13,1,3445.7533854730264
1,0,3,-1,3447.7907508306066
1,1,3,1,3447.7907508306066
2,0,1,-1,3448.1763081343342
1,2,8,1,3448.1763081343342
2,1,1,1,3448.237425692171
2,1,1,1,3455.237425692171
2,1,1,1,3462.237425692171
2,0,10,-1,3464.619834635431
2,1,1,1,3469.237425692171
1,1,14,-1,3473.0496258098688
1,0,14,1,3473.0496258098688
1,1,8,-1,3475.619834635431
1,0,3,-1,3476.164728312791
1,2,3,1,3476.164728312791
2,1,1,1,3476.237425692171
2,0,8,1,3478.619834635431
2,0,8,-1,3478.619834635431
1,1,6,-1,3482.4950237950825
1,1,6,1,3482.4950237950825
2,1,1,1,3483.237425692171
2,0,9,1,3487.619834635431
2,1,1,1,3490.237425692171
1,1,4,-1,3491.0171081858125
1,0,4,1,3491.0171081858125
2,0,3,1,3492.164728312791
2,0,6,-1,3493.4950237950825
2,1,1,1,3497.237425692171
1,2,4,1,3499.164728312791
2,12,11,1,3499.619834635431
1,0,8,-1,3500.2594347635063
1,1,8,1,3500.2594347635063
2,1,1,1,3504.237425692171
1,2,4,-1,3506.4950237950825
2,0,4,1,3509.4950237950825
1,2,16,-1,3510.135585674574
1,0,16,1,3510.135585674574
2,0,4,-1,3510.4950237950825
2,1,1,1,3511.237425692171
2,0,14,1,3515.619834635431
2,0,3,-1,3517.4950237950825
2,1,1,1,3518.237425692171
2,1,1,1,3525.237425692171
2,0,16,1,3525.619834635431
2,0,16,-1,3528.619834635431
1,3,8,1,3529.4950237950825
2,1,1,1,3532.237425692171
1,0,0,-1,3534.651982663445
1,1,0,1,3534.651982663445
2,0,0,1,3537.651982663445
2,1,1,1,3539.237425692171
1,0,11,-1,3545.983614795389
1,13,11,1,3545.983614795389
2,0,1,1,3548.237425692171
2,0,9,-1,3559.619834635431
1,0,4,-1,3562.3620230128545
1,1,4,1,3562.3620230128545
1,0,3,-1,3563.357225928459
1,1,3,1,3563.357225928459
1,3,4,1,3564.237425692171
1,0,8,-1,3577.9539650780516
1,4,8,1,3577.9539650780516
2,12,11,1,3581.619834635431
2,0,4,1,3584.3620230128545
1,1,15,-1,3592.9390365803947
1,0,15,1,3592.9390365803947
2,0,15,1,3601.619834635431
1,7,8,1,3603.3620230128545
2,0,15,-1,3603.619834635431
2,0,14,-1,3613.619834635431
1,1,11,-1,3617.9977982532223
1,12,11,1,3617.9977982532223
1,0,0,-1,3618.1395716866527
1,1,0,1,3618.1395716866527
2,0,11,-1,3631.9977982532223
1,0,1,-1,3634.124214342909
1,1,1,1,3634.124214342909
2,1,1,1,3635.124214342909
2,0,0,1,3636.1395716866527
2,1,1,1,3642.124214342909
1,1,15,-1,3645.5542938157832
1,0,15,1,3645.5542938157832
1,2,8,-1,3646.9977982532223
2,1,1,1,3649.124214342909
2,0,8,-1,3649.9977982532223
2,1,1,1,3656.124214342909
1,1,4,1,3656.1395716866527
2,0,8,1,3657.9977982532223
2,0,9,1,3665.9977982532223
1,0,11,-1,3668.2045994267355
1,13,11,1,3668.2045994267355
1,1,4,-1,3669.9977982532223
2,0,4,1,3670.9977982532223
2,0,1,-1,3675.124214342909
1,1,6,-1,3675.250417669968
1,1,6,1,3675.250417669968
2,0,1,1,3676.124214342909
2,13,11,1,3676.9977982532223
1,15,11,1,3676.9977982532223
1,0,3,-1,3677.495186166515
1,2,3,1,3677.495186166515
1,1,16,-1,3687.762425494277
1,0,16,1,3687.762425494277
2,0,3,1,3689.495186166515
1,1,7,-1,3693.7498828250837
1,0,7,1,3693.7498828250837
2,0,7,-1,3699.7498828250837
2,0,4,-1,3700.495186166515
2,0,16,1,3701.9977982532223
2,0,6,-1,3707.7498828250837
2,0,17,1,3708.9977982532223
1,8,12,-1,3713.0516114382194
1,1,12,1,3713.0516114382194
1,0,1,-1,3715.4657535415963
1,1,1,1,3715.4657535415963
2,1,1,1,3716.4657535415963
2,0,1,-1,3716.495186166515
1,1,4,-1,3719.7498828250837
2,1,1,1,3723.4657535415963
2,0,16,-1,3727.9977982532223
2,1,1,1,3730.4657535415963
2,0,4,-1,3734.7498828250837
2,1,1,1,3737.4657535415963
1,0,7,-1,3741.820889307861
1,1,7,1,3741.820889307861
2,1,1,1,3744.4657535415963
1,1,18,-1,3749.9888099439568
1,0,18,1,3749.9888099439568
1,0,7,-1,3749.9983451248886
1,2,7,1,3749.9983451248886
1,0,9,-1,3750.5920665093327
1,1,9,1,3750.5920665093327
2,1,1,1,3751.4657535415963
2,1,1,1,3758.4657535415963
2,0,7,1,3758.820889307861
1,1,8,-1,3763.9977982532223
2,1,1,1,3765.4657535415963
1,1,6,-1,3766.6013745640107
1,1,6,1,3766.6013745640107
1,2,8,1,3766.820889307861
1,1,14,-1,3767.7093048242996
1,0,14,1,3767.7093048242996
2,0,8,1,3770.820889307861
1,0,5,-1,3772.132524916482
1,1,5,1,3772.132524916482
2,0,9,1,3777.820889307861
2,0,1,1,3778.4657535415963
2,0,5,-1,3785.132524916482
2,0,5,1,3787.132524916482
2,15,11,1,3789.820889307861
1,16,11,1,3789.820889307861
1,2,15,-1,3792.431896233681
1,0,15,1,3792.431896233681
1,2,14,-1,3796.230204376572
1,0,14,1,3796.230204376572
2,0,7,1,3798.132524916482
1,2,8,-1,3800.2788715879465
1,0,8,1,3800.2788715879465
2,0,8,-1,3809.2788715879465
2,0,16,1,3812.820889307861
1,1,4,-1,3814.4074327749854
1,0,4,1,3814.4074327749854
2,0,4,-1,3817.4074327749854
1,0,3,-1,3819.374721639381
1,1,3,1,3819.374721639381
2,0,18,-1,3824.820889307861
2,0,3,-1,3825.4074327749854
2,0,3,1,3827.4074327749854
1,2,4,-1,3829.2788715879465
1,1,10,-1,3831.965996370881
1,0,10,1,3831.965996370881
1,2,4,-1,3834.6217546616554
1,1,4,1,3834.6217546616554
1,2,4,1,3835.4074327749854
2,0,4,-1,3839.4074327749854
2,0,15,-1,3841.820889307861
2,0,14,-1,3850.820889307861
1,1,11,-1,3852.2597319055412
1,16,11,1,3852.2597319055412
2,0,1,-1,3854.4074327749854
2,0,11,-1,3867.820889307861
2,0,10,-1,3876.820889307861
1,0,1,-1,3879.8456760360687
1,1,1,1,3879.8456760360687
2,1,1,1,3880.8456760360687
1,1,18,-1,3884.2023839463736
1,0,18,1,3884.2023839463736
2,1,1,1,3887.8456760360687
1,4,8,-1,3890.820889307861
2,1,1,1,3894.8456760360687
