elevIndex,direction,floorIndex,latterStatus,time
a2,1,12,0,1720.5857538427058
a0,-1,15,0,1720.5992716392584
a1,1,8,1,1722.5303490507501
a2,1,15,1,1722.5857538427058
a1,1,10,0,1724.5992716392584
a1,-1,8,0,1726.5992716392584
a2,1,10,1,1726.5992716392584
a1,-1,14,1,1731.5992716392584
a1,-1,14,1,1731.5992716392584
a1,-1,10,1,1731.5992716392584
a1,-1,14,1,1731.5992716392584
a2,1,14,0,1732.5857538427058
a0,-1,17,0,1732.5992716392584
a0,-1,18,1,1736.5992716392584
a2,1,15,0,1741.5857538427058
a1,-1,10,0,1741.5992716392584
a0,-1,18,0,1742.5992716392584
a2,1,17,1,1743.5857538427058
a1,-1,14,1,1744.5992716392584
a2,-1,6,1,1745.7288379406464
a1,-1,10,1,1753.1979793468151
a2,1,17,0,1753.5857538427058
a1,-1,14,0,1762.5992716392584
a0,-1,14,1,1767.5992716392584
a2,-1,4,0,1768.5857538427058
a2,-1,8,1,1769.5857538427058
a2,-1,5,1,1773.9257590231944
a0,1,3,1,1775.4705389381434
a2,-1,5,0,1778.9257590231944
a0,1,3,1,1781.5418988982162
a2,-1,8,1,1783.9257590231944
a2,-1,8,1,1783.9257590231944
a2,-1,8,1,1783.9257590231944
a0,1,3,0,1784.4705389381434
a1,1,8,0,1785.5992716392584
a0,1,4,1,1787.4705389381434
a0,1,4,1,1787.4705389381434
a1,1,10,1,1788.5992716392584
a1,1,10,1,1788.5992716392584
a2,-1,6,0,1789.9257590231944
a2,-1,8,1,1791.9257590231944
a0,1,4,0,1793.4705389381434
a0,-1,14,0,1796.4705389381434
a1,1,4,1,1796.4705389381434
a0,-1,15,1,1798.4705389381434
a0,-1,18,1,1798.4705389381434
a1,1,10,0,1798.5992716392584
a2,1,10,1,1799.5992716392584
a2,-1,8,0,1801.9257590231944
a2,1,10,0,1803.9257590231944
a0,-1,15,0,1804.4705389381434
a2,1,18,1,1807.9257590231944
a2,1,17,1,1807.9257590231944
a2,1,15,1,1807.9257590231944
a1,-1,10,0,1809.5992716392584
a0,1,1,1,1810.5343662754685
a1,-1,14,1,1810.5992716392584
a0,-1,18,0,1820.4705389381434
a0,1,1,0,1828.4705389381434
a1,-1,14,0,1828.5992716392584
a0,1,4,1,1829.4705389381434
a2,1,15,0,1829.9257590231944
a1,1,4,0,1830.5992716392584
a0,1,3,1,1832.1261782236347
a1,1,10,1,1834.5992716392584
a1,1,10,1,1834.5992716392584
a0,1,3,0,1841.1261782236347
a2,1,17,0,1841.9257590231944
a0,1,4,1,1842.1261782236347
a0,1,4,0,1848.1261782236347
a2,1,18,0,1848.9257590231944
a1,1,4,1,1850.1261782236347
a1,-1,8,1,1858.640919283922
a0,1,3,1,1858.7552981884758
a1,1,10,0,1860.5992716392584
a1,-1,8,0,1861.5992716392584
a2,1,10,1,1861.5992716392584
a0,-1,15,0,1863.7552981884758
a0,1,3,0,1863.7552981884758
a0,1,4,1,1865.7552981884758
a2,-1,2,1,1868.8554312987899
a1,-1,12,1,1870.5992716392584
a1,-1,12,1,1870.5992716392584
a1,-1,14,1,1870.5992716392584
a1,-1,14,1,1870.5992716392584
a1,-1,12,1,1870.5992716392584
a0,1,4,0,1871.7552981884758
a1,1,4,1,1872.7552981884758
a2,-1,2,0,1873.8554312987899
a1,-1,9,1,1874.6531820880182
a2,-1,8,1,1875.8554312987899
a1,-1,9,0,1879.6531820880182
a1,-1,14,1,1880.6531820880182
a1,-1,10,1,1885.3431305168954
a1,-1,10,0,1890.3431305168954
a1,-1,14,1,1892.3431305168954
a1,1,4,1,1897.632030842785
a2,-1,8,0,1901.8554312987899
a1,-1,12,0,1902.3431305168954
a2,1,10,0,1903.8554312987899
a1,-1,14,1,1907.3431305168954
a2,1,18,1,1909.8554312987899
a2,1,12,1,1909.8554312987899
a2,1,11,1,1909.8554312987899
a2,1,14,1,1914.235768966948
a2,1,11,0,1915.8554312987899
a1,-1,14,0,1917.3431305168954
a1,1,4,0,1921.3431305168954
a2,-1,6,1,1921.9906436037543
a2,1,12,0,1923.8554312987899
a2,1,14,1,1927.1016381081704
a0,-1,14,1,1927.3431305168954
a0,-1,14,0,1928.3431305168954
a1,1,10,1,1928.3431305168954
a1,1,10,1,1928.3431305168954
a1,1,10,1,1928.3431305168954
a1,1,10,1,1928.3431305168954
a0,-1,18,1,1933.3431305168954
a0,-1,18,1,1933.3431305168954
a0,-1,15,1,1933.3431305168954
a2,1,14,0,1934.8554312987899
a2,1,16,1,1936.8554312987899
a2,1,17,1,1936.8554312987899
a1,-1,10,1,1937.9840048185665
a0,-1,15,0,1939.3431305168954
a1,-1,12,1,1945.0480385291232
a2,1,16,0,1946.8554312987899
a1,-1,11,1,1948.076580120244
a1,-1,10,1,1951.4868247576867
a2,1,17,0,1953.8554312987899
a1,1,10,0,1954.3431305168954
a0,-1,18,0,1955.3431305168954
a2,1,10,1,1958.3431305168954
a2,1,18,0,1960.8554312987899
a1,1,4,1,1964.7601094241527
a2,-1,6,1,1967.039812641174
a1,-1,10,0,1968.3431305168954
a1,-1,12,1,1969.3431305168954
a1,-1,11,0,1975.3431305168954
a1,-1,14,1,1978.3431305168954
a1,-1,14,1,1978.3431305168954
a1,1,9,1,1980.3661288576675
a1,-1,10,1,1981.664322459578
a2,-1,5,1,1982.9091410587835
a1,-1,12,0,1984.3431305168954
a2,-1,3,1,1985.6059427754356
a0,1,0,1,1985.7562592201039
a1,-1,14,1,1986.3431305168954
a0,1,0,0,1986.7562592201039
a2,-1,5,0,1987.9091410587835
a2,-1,8,1,1989.9091410587835
a2,-1,8,1,1989.9091410587835
a0,1,4,1,1990.7562592201039
a0,1,4,1,1990.7562592201039
a2,-1,6,0,1995.9091410587835
a1,-1,14,0,1996.3431305168954
a2,-1,7,1,1998.9091410587835
a2,-1,8,1,1998.9091410587835
a1,1,4,0,2001.3431305168954
a1,1,10,1,2003.3431305168954
a1,1,7,1,2003.3431305168954
a2,-1,7,0,2004.9091410587835
a0,1,4,0,2008.7562592201039
a2,-1,8,1,2008.9091410587835
a2,-1,8,1,2008.9091410587835
a1,-1,10,1,2012.4352451019627
a2,-1,8,0,2014.9091410587835
a2,1,10,0,2015.9091410587835
a1,-1,8,1,2015.9091410587835
a1,1,7,0,2017.3431305168954
a2,1,16,1,2017.9091410587835
a2,1,18,1,2017.9091410587835
a2,-1,7,1,2021.9758624981268
a1,1,9,0,2029.3431305168954
a1,1,10,1,2032.3431305168954
a1,1,10,1,2032.3431305168954
a1,1,10,0,2038.3431305168954
a1,-1,8,0,2039.3431305168954
a2,1,10,1,2039.3431305168954
a2,1,16,0,2043.9091410587835
a2,-1,6,1,2046.8371013914668
a1,-1,10,1,2048.343130516895
a1,-1,14,1,2048.343130516895
a1,-1,14,1,2048.343130516895
a1,-1,11,1,2048.343130516895
a1,-1,9,1,2048.343130516895
a1,-1,13,1,2048.343130516895
a1,-1,10,1,2048.343130516895
a2,-1,0,1,2049.1919950793163
a0,-1,14,1,2051.601701574307
a0,-1,14,0,2052.601701574307
a0,-1,15,1,2053.601701574307
a1,-1,9,0,2054.343130516895
a2,1,18,0,2054.9091410587835
a2,-1,0,0,2056.9091410587835
a0,-1,17,1,2058.3456858453906
a0,-1,15,0,2059.601701574307
a2,-1,8,1,2059.9091410587835
a2,-1,8,1,2059.9091410587835
a1,-1,10,0,2062.343130516895
a1,-1,14,1,2067.343130516895
a1,-1,14,1,2067.343130516895
a0,-1,17,0,2071.601701574307
a0,-1,18,1,2072.601701574307
a1,-1,11,0,2073.343130516895
a2,-1,3,0,2073.9091410587835
a2,-1,4,1,2075.9091410587835
a0,-1,18,0,2078.601701574307
a2,-1,4,0,2081.9091410587835
a1,-1,13,0,2085.343130516895
a1,-1,14,1,2087.343130516895
a1,-1,14,0,2093.343130516895
a2,-1,6,0,2093.9091410587835
a0,-1,14,1,2094.343130516895
a2,-1,8,1,2095.9091410587835
a0,1,3,1,2097.506847428525
a2,-1,7,0,2101.9091410587835
a2,-1,8,1,2103.9091410587835
a2,-1,8,0,2109.9091410587835
a0,1,3,0,2110.506847428525
a2,1,10,0,2110.9091410587835
a1,-1,8,1,2110.9091410587835
a0,1,4,1,2112.506847428525
a2,1,17,1,2115.9091410587835
a2,1,16,1,2115.9091410587835
a2,1,17,1,2115.9091410587835
a2,1,14,1,2115.9091410587835
a0,1,4,0,2118.506847428525
a0,-1,14,0,2119.506847428525
a1,1,4,1,2119.506847428525
a0,-1,17,1,2125.506847428525
a0,-1,15,1,2125.506847428525
a0,-1,17,1,2125.506847428525
a0,-1,18,1,2125.506847428525
a0,-1,18,1,2125.506847428525
a0,-1,15,0,2131.506847428525
a2,1,14,0,2133.9091410587835
a0,-1,18,1,2135.506847428525
a1,1,10,0,2135.9091410587835
a1,-1,8,0,2135.9091410587835
a1,-1,14,1,2143.9091410587835
a1,-1,14,1,2143.9091410587835
a1,-1,14,1,2143.9091410587835
a1,-1,14,1,2143.9091410587835
a2,1,16,0,2144.9091410587835
a0,-1,17,0,2145.506847428525
a1,-1,12,1,2149.9655479261423
a2,1,17,0,2152.9091410587835
a0,-1,18,0,2153.506847428525
a1,-1,12,0,2162.9655479261423
a1,-1,14,1,2163.9655479261423
a2,1,15,1,2165.2362213451866
a2,-1,4,1,2165.4964240381464
a1,-1,14,0,2173.9655479261423
a2,-1,4,1,2177.0500219225287
a2,-1,4,0,2178.4964240381464
a0,1,0,1,2178.689612287878
a2,-1,8,1,2179.4964240381464
a0,1,0,0,2179.689612287878
a1,1,4,0,2182.9655479261423
a0,1,4,1,2183.689612287878
a0,1,4,1,2183.689612287878
a1,1,8,1,2184.9655479261423
a2,1,14,1,2188.102574313442
a2,-1,8,0,2197.4964240381464
a1,-1,12,1,2198.6426369082064
a1,-1,8,1,2199.4964240381464
a0,1,4,0,2201.689612287878
a2,1,12,1,2201.8981457958935
a1,1,8,0,2202.9655479261423
a2,1,12,0,2210.8981457958935
a1,1,10,1,2210.9655479261423
a1,1,10,1,2210.9655479261423
a1,1,10,1,2210.9655479261423
a2,1,18,1,2211.8981457958935
a1,-1,11,1,2212.03342414144
a1,1,10,0,2220.9655479261423
a2,1,14,0,2221.8981457958935
a1,-1,8,0,2222.9655479261423
a2,1,16,1,2223.8981457958935
a2,1,15,1,2223.8981457958935
a1,-1,14,1,2224.9655479261423
a2,-1,3,1,2226.9765229633836
a2,1,15,0,2229.8981457958935
a2,1,17,1,2234.8981457958935
a2,1,18,1,2234.8981457958935
a1,-1,11,0,2238.9655479261423
a1,-1,14,1,2239.9655479261423
a2,1,16,0,2240.8981457958935
a0,1,1,1,2244.6571676323524
a1,-1,12,0,2245.9655479261423
a1,-1,14,1,2247.9655479261423
a2,1,17,0,2248.8981457958935
a1,-1,13,1,2252.655536107639
a1,1,9,1,2256.1639180638244
a2,1,18,0,2256.8981457958935
a1,-1,13,0,2257.655536107639
a0,-1,17,0,2257.6571676323524
a0,1,1,0,2257.6571676323524
a0,1,4,1,2258.6571676323524
a1,-1,14,1,2259.655536107639
a1,-1,14,0,2265.655536107639
a0,-1,14,1,2267.655536107639
a0,1,4,0,2272.6571676323524
a0,-1,14,0,2274.6571676323524
a2,-1,3,0,2274.8981457958935
a2,-1,8,1,2275.8981457958935
a0,-1,18,1,2279.6571676323524
a0,-1,17,1,2279.6571676323524
a0,-1,17,1,2279.6571676323524
a0,-1,15,1,2279.6571676323524
a0,-1,15,0,2285.6571676323524
a1,1,9,0,2289.655536107639
a0,-1,17,1,2289.6571676323524
a2,-1,3,1,2290.754648840638
a1,1,10,1,2291.655536107639
a1,1,10,0,2297.655536107639
a2,-1,8,0,2297.8981457958935
a0,-1,17,0,2299.6571676323524
a0,-1,18,0,2310.6571676323524
a2,1,15,0,2320.8981457958935
a2,-1,3,0,2320.8981457958935
a2,-1,8,1,2322.8981457958935
a0,1,0,1,2323.680462590131
a0,1,0,0,2324.680462590131
a0,1,4,1,2325.680462590131
a0,1,4,0,2343.680462590131
a2,-1,8,0,2344.8981457958935
a1,1,4,1,2345.680462590131
a1,-1,9,1,2345.7386473754395
a1,-1,9,0,2350.7386473754395
a1,-1,14,1,2351.7386473754395
a1,-1,8,1,2352.8981457958935
a2,-1,0,1,2359.2823458034472
a1,-1,14,0,2373.7386473754395
a1,1,4,0,2375.7386473754395
a0,-1,14,1,2379.282623150378
a0,-1,14,0,2380.282623150378
a1,1,10,1,2381.7386473754395
a1,1,9,1,2381.7386473754395
a1,1,7,1,2381.7386473754395
a0,-1,18,1,2383.282623150378
a0,-1,17,1,2383.282623150378
a0,-1,14,1,2391.182234828664
a2,1,18,0,2392.2823458034472
a2,-1,0,0,2392.2823458034472
a2,-1,8,1,2393.2823458034472
a2,-1,3,1,2394.4705387640356
a1,1,7,0,2395.7386473754395
a0,-1,17,0,2397.282623150378
a0,-1,18,0,2405.282623150378
a1,1,9,0,2406.7386473754395
a2,-1,3,0,2407.4705387640356
a2,-1,8,1,2408.4705387640356
a1,1,10,0,2414.7386473754395
a1,-1,8,0,2415.7386473754395
a2,1,10,1,2415.7386473754395
a1,-1,14,1,2419.7386473754395
a1,-1,12,1,2419.7386473754395
a0,1,4,0,2424.282623150378
a0,-1,14,0,2424.282623150378
a2,-1,1,1,2426.1091943819292
a0,-1,15,1,2426.282623150378
a0,-1,18,1,2426.282623150378
a2,-1,8,0,2430.4705387640356
a0,1,3,1,2431.1512354973806
a0,-1,15,0,2432.282623150378
a2,1,10,0,2432.4705387640356
a1,-1,8,1,2432.4705387640356
a1,-1,12,0,2437.7386473754395
a2,1,17,1,2439.4705387640356
a2,1,13,1,2439.4705387640356
a2,1,17,1,2439.4705387640356
a2,1,14,1,2439.4705387640356
a2,1,18,1,2439.4705387640356
a1,-1,14,1,2441.7386473754395
a1,-1,8,1,2443.557241659999
a0,-1,18,0,2447.282623150378
a2,-1,3,1,2450.707592550588
a2,-1,7,1,2451.1572816949056
a1,-1,14,0,2451.7386473754395
a2,1,13,0,2453.4705387640356
a0,-1,14,1,2455.7386473754395
a0,1,0,1,2456.4604619028078
a2,1,14,1,2459.4705387640356
a2,1,17,1,2459.4705387640356
a0,1,3,0,2462.282623150378
a0,1,4,1,2464.282623150378
a0,1,4,1,2464.282623150378
a2,1,14,0,2465.4705387640356
a0,1,4,0,2470.282623150378
a0,-1,14,0,2471.282623150378
a1,1,4,1,2471.282623150378
a0,-1,15,1,2472.282623150378
a0,-1,15,0,2478.282623150378
a1,1,10,0,2481.7386473754395
a1,-1,8,0,2481.7386473754395
a2,1,17,0,2482.4705387640356
a1,-1,9,1,2486.7386473754395
a1,-1,14,1,2486.7386473754395
a1,-1,14,1,2486.7386473754395
a2,1,18,1,2488.4705387640356
a1,-1,9,0,2492.7386473754395
a0,-1,18,0,2494.282623150378
a0,1,0,0,2494.282623150378
a2,1,18,0,2494.4705387640356
a0,1,4,1,2495.282623150378
a2,-1,1,0,2503.4705387640356
a2,-1,8,1,2504.4705387640356
a1,1,4,1,2506.193956780504
a0,1,4,0,2513.282623150378
a2,-1,3,0,2514.4705387640356
a1,1,4,1,2515.282623150378
a2,-1,8,1,2516.4705387640356
a1,-1,14,0,2516.7386473754395
a1,1,4,0,2519.7386473754395
a1,1,9,1,2525.7386473754395
a1,1,5,1,2525.7386473754395
a1,1,10,1,2525.7386473754395
a1,1,6,1,2525.7386473754395
a1,1,5,0,2531.7386473754395
a2,-1,7,0,2534.4705387640356
a1,-1,9,1,2535.7234606742254
a2,-1,8,1,2538.4705387640356
a2,-1,8,1,2538.4705387640356
a1,1,6,0,2539.7386473754395
a1,1,10,1,2543.7386473754395
a2,-1,8,0,2544.4705387640356
a1,-1,8,1,2546.4705387640356
a1,1,8,1,2550.68606153796
a0,1,3,1,2550.772185453985
a1,1,8,0,2555.68606153796
a0,-1,15,0,2555.772185453985
a0,1,3,0,2555.772185453985
a0,1,4,1,2556.772185453985
a1,1,9,1,2557.68606153796
a2,-1,2,1,2558.2822845748665
a0,1,4,0,2562.772185453985
a1,1,9,0,2563.68606153796
a1,1,10,1,2568.68606153796
a2,-1,1,1,2572.9964911448506
a1,1,10,0,2574.68606153796
a1,-1,8,0,2575.68606153796
a2,1,10,1,2575.68606153796
a1,-1,14,1,2582.68606153796
a1,-1,12,1,2582.68606153796
a1,-1,14,1,2582.68606153796
a1,-1,10,1,2582.68606153796
a1,-1,14,1,2582.68606153796
a1,-1,9,0,2588.68606153796
a2,1,17,0,2589.9964911448506
a2,-1,1,0,2589.9964911448506
a1,-1,14,1,2591.68606153796
a1,-1,14,1,2591.68606153796
a2,-1,8,1,2591.9964911448506
a1,-1,10,0,2597.68606153796
a2,-1,2,0,2597.9964911448506
a2,-1,8,1,2600.9964911448506
a2,-1,8,1,2600.9964911448506
a0,-1,14,1,2607.9838480776743
a0,-1,14,0,2608.9838480776743
a1,-1,12,0,2609.68606153796
a0,-1,18,1,2610.9838480776743
a1,-1,10,1,2614.5651195616965
a0,-1,17,1,2615.122826413122
a1,-1,14,0,2621.68606153796
a0,-1,14,1,2624.68606153796
a2,-1,8,0,2626.9964911448506
a0,-1,17,0,2628.122826413122
a2,1,10,0,2628.9964911448506
a1,-1,8,1,2628.9964911448506
a0,-1,18,1,2630.122826413122
a2,1,13,1,2632.9964911448506
a2,1,16,1,2632.9964911448506
a2,1,15,1,2632.9964911448506
a1,-1,11,1,2634.190319354805
a0,1,0,1,2635.1178107445508
a0,-1,18,0,2636.122826413122
a0,1,0,0,2640.122826413122
a0,1,4,1,2642.122826413122
a2,1,13,0,2646.9964911448506
a1,1,10,0,2653.9964911448506
a1,-1,8,0,2653.9964911448506
a2,1,15,0,2658.9964911448506
a1,-1,14,1,2658.9964911448506
a1,-1,14,1,2658.9964911448506
a1,-1,14,1,2658.9964911448506
a0,1,4,0,2660.122826413122
a0,-1,14,0,2661.122826413122
a2,1,16,1,2661.9964911448506
a0,-1,15,1,2665.122826413122
a0,-1,15,1,2665.122826413122
a0,-1,18,1,2665.122826413122
a2,1,16,0,2667.9964911448506
a1,-1,10,0,2668.9964911448506
a1,-1,14,1,2670.9964911448506
a0,-1,15,0,2671.122826413122
a2,-1,6,1,2673.0664740804177
a1,-1,11,0,2676.9964911448506
a1,-1,14,1,2677.9964911448506
a1,1,5,1,2681.117571350862
a0,-1,18,0,2687.122826413122
a2,-1,6,0,2690.0664740804177
a0,-1,15,1,2690.698936373635
a1,-1,14,0,2691.9964911448506
a2,-1,7,1,2693.0664740804177
a2,-1,8,1,2693.0664740804177
a0,-1,14,1,2695.9964911448506
a1,-1,9,1,2698.874660333748
a2,-1,7,0,2699.0664740804177
a1,1,5,0,2701.9964911448506
a1,1,10,1,2702.9964911448506
a2,-1,8,0,2706.0664740804177
a1,-1,8,1,2707.6521925724023
a1,-1,8,1,2708.0664740804177
a0,1,4,0,2708.9964911448506
a0,-1,14,0,2708.9964911448506
a1,-1,9,1,2713.7206658431032
a0,-1,18,1,2713.9964911448506
a0,-1,15,1,2713.9964911448506
a0,-1,18,1,2713.9964911448506
a0,-1,15,1,2713.9964911448506
a2,-1,0,1,2716.1951500049695
a0,-1,15,0,2719.9964911448506
a1,1,8,1,2723.3835190021264
a1,1,10,0,2724.9964911448506
a0,-1,17,1,2724.9964911448506
a1,-1,8,0,2726.9964911448506
a2,1,10,1,2726.9964911448506
a1,-1,14,1,2730.9964911448506
a1,-1,14,1,2730.9964911448506
a0,1,3,1,2733.993071905716
a0,-1,17,0,2734.9964911448506
a1,-1,9,0,2736.9964911448506
a1,-1,11,1,2738.9964911448506
a0,-1,18,0,2742.9964911448506
a1,-1,11,0,2748.9964911448506
a2,1,18,0,2749.1951500049695
a2,-1,0,0,2749.1951500049695
a2,-1,8,1,2751.1951500049695
a1,1,8,1,2758.476558435009
a1,-1,10,1,2759.1793710097922
a1,-1,10,1,2759.6857960894363
a0,1,3,0,2759.9964911448506
a0,1,4,1,2761.9964911448506
a1,-1,14,0,2764.9964911448506
a2,-1,2,1,2767.1707367977106
a0,1,4,0,2767.9964911448506
a2,1,16,1,2768.458571259466
a1,1,4,1,2775.9964911448506
a2,-1,8,0,2785.1951500049695
a1,1,8,0,2785.9964911448506
a2,1,10,0,2786.1951500049695
a2,1,15,1,2788.1951500049695
a1,1,10,1,2794.9964911448506
a1,1,10,1,2794.9964911448506
a1,1,10,1,2794.9964911448506
a1,1,10,1,2794.9964911448506
a1,1,10,1,2794.9964911448506
a1,-1,9,1,2797.6461172847216
a0,1,3,1,2799.246768627286
a0,-1,15,0,2804.246768627286
a0,1,3,0,2804.246768627286
a1,1,10,0,2804.9964911448506
a2,1,10,1,2805.9964911448506
a0,1,4,1,2806.246768627286
a0,-1,14,1,2808.596968252943
a2,1,15,0,2810.1951500049695
a1,-1,9,0,2811.9964911448506
a0,1,4,0,2812.246768627286
a2,-1,7,1,2812.780345207883
a0,-1,14,0,2813.246768627286
a1,-1,10,1,2813.9964911448506
a0,-1,15,1,2814.246768627286
a2,1,16,0,2817.1951500049695
a2,1,18,1,2818.1951500049695
a1,-1,10,0,2819.9964911448506
a0,-1,15,0,2820.246768627286
a1,-1,14,1,2822.9964911448506
a2,-1,6,1,2823.178066492059
a2,1,18,0,2828.1951500049695
a2,-1,4,1,2832.2031584424544
a2,-1,6,1,2837.5392911827216
a2,-1,2,0,2840.1951500049695
a1,-1,14,0,2840.9964911448506
a2,-1,4,1,2841.1951500049695
a1,1,4,0,2841.9964911448506
a0,-1,14,1,2841.9964911448506
a0,1,4,0,2846.9964911448506
a0,-1,14,0,2846.9964911448506
a0,-1,18,1,2847.9964911448506
a2,-1,4,0,2851.1951500049695
a1,1,8,1,2853.9964911448506
a1,1,10,1,2853.9964911448506
a1,1,10,1,2853.9964911448506
a1,1,10,1,2853.9964911448506
a1,1,10,1,2853.9964911448506
a1,1,10,1,2853.9964911448506
a1,1,10,1,2853.9964911448506
a2,-1,8,1,2854.1951500049695
a0,1,1,1,2860.565150240528
a1,1,8,1,2862.5191578771983
a2,-1,6,0,2864.1951500049695
a0,-1,18,0,2865.9964911448506
a2,-1,8,1,2868.1951500049695
a2,-1,8,1,2868.1951500049695
a1,1,8,0,2871.9964911448506
a0,1,1,0,2872.9964911448506
a2,-1,7,0,2874.1951500049695
a2,-1,8,1,2875.1951500049695
a0,1,3,1,2875.9964911448506
a0,1,4,1,2875.9964911448506
a1,1,10,1,2875.9964911448506
a2,-1,8,0,2881.1951500049695
a2,1,10,0,2882.1951500049695
a1,-1,8,1,2882.1951500049695
a0,1,3,0,2885.9964911448506
a1,1,10,0,2885.9964911448506
a1,-1,8,0,2888.9964911448506
a0,1,4,0,2892.9964911448506
a1,-1,14,1,2896.9964911448506
a1,-1,14,1,2896.9964911448506
a1,-1,9,1,2896.9964911448506
a1,-1,11,1,2896.9964911448506
a1,-1,9,1,2896.9964911448506
a1,-1,10,1,2896.9964911448506
a2,1,17,1,2899.1951500049695
a2,1,15,1,2899.1951500049695
a2,1,15,1,2899.1951500049695
a2,1,15,1,2899.1951500049695
a2,1,11,1,2899.1951500049695
a2,1,18,1,2899.1951500049695
a2,1,16,1,2899.1951500049695
a2,1,16,1,2899.1951500049695
a2,1,15,1,2899.1951500049695
a2,1,15,1,2899.1951500049695
a2,1,15,1,2899.1951500049695
a1,1,6,1,2900.6371259694643
a1,-1,9,0,2902.9964911448506
a2,1,11,0,2905.1951500049695
a1,-1,14,1,2907.9964911448506
a1,-1,10,0,2913.9964911448506
a1,-1,11,0,2920.9964911448506
a2,1,15,0,2925.1951500049695
a0,1,0,1,2931.5168749424647
a2,1,18,1,2935.1951500049695
a0,-1,17,1,2935.226673059351
a1,-1,14,0,2935.9964911448506
a0,1,3,1,2937.254465444998
a2,1,16,0,2941.1951500049695
a0,-1,14,1,2943.9964911448506
a2,-1,0,1,2947.655572005662
a1,1,6,0,2947.9964911448506
a0,-1,17,0,2948.226673059351
a1,1,10,1,2949.9964911448506
a2,1,17,0,2950.1951500049695
a0,-1,18,1,2950.226673059351
a0,-1,14,1,2954.373460803166
a2,1,11,1,2955.8933957171703
a0,-1,18,0,2956.226673059351
a0,1,0,0,2957.226673059351
a2,1,18,0,2958.1951500049695
a0,1,4,1,2959.226673059351
a2,-1,0,0,2961.1951500049695
a2,-1,7,1,2963.1951500049695
a1,1,7,1,2965.303312973346
a1,1,10,0,2967.9964911448506
a2,1,10,1,2968.9964911448506
a0,1,3,0,2973.226673059351
a0,1,4,1,2975.226673059351
a0,1,4,0,2981.226673059351
a0,-1,14,0,2982.226673059351
a1,-1,11,0,2982.9964911448506
a1,1,7,0,2982.9964911448506
a1,1,8,1,2985.9964911448506
a1,1,10,1,2985.9964911448506
a0,-1,15,1,2986.226673059351
a0,-1,17,1,2986.226673059351
a0,-1,17,1,2986.226673059351
a1,1,8,0,2991.9964911448506
a0,-1,15,0,2992.226673059351
a2,-1,7,0,2993.1951500049695
a2,-1,8,0,3000.1951500049695
a2,1,10,0,3000.1951500049695
a1,1,4,1,3001.0162720710055
a2,1,13,1,3002.1951500049695
a0,-1,17,0,3003.226673059351
a1,1,10,0,3003.9964911448506
a2,1,11,0,3008.1951500049695
a2,1,12,1,3009.1951500049695
a2,1,10,1,3010.9964911448506
a1,-1,11,1,3011.516451193197
a1,1,8,1,3012.3964904990444
a2,1,12,0,3015.1951500049695
a2,1,14,1,3019.1951500049695
a2,1,14,1,3019.1951500049695
a1,-1,11,0,3020.516451193197
a1,-1,14,1,3022.516451193197
a2,1,13,0,3025.1951500049695
a2,-1,2,1,3029.246434126043
a2,1,14,0,3032.1951500049695
a1,-1,14,0,3036.516451193197
a2,1,16,1,3037.1951500049695
a1,1,4,0,3038.516451193197
a0,-1,14,1,3038.516451193197
a1,1,6,1,3043.516451193197
a1,1,5,1,3043.516451193197
a1,1,8,1,3043.516451193197
a1,1,8,1,3043.516451193197
a2,1,16,0,3047.1951500049695
a2,-1,2,0,3049.1951500049695
a1,1,5,0,3049.516451193197
a2,-1,8,1,3051.1951500049695
a0,1,4,0,3051.516451193197
a0,-1,14,0,3051.516451193197
a0,-1,18,1,3052.516451193197
a1,1,6,0,3056.516451193197
a1,1,8,0,3068.516451193197
a0,-1,18,0,3070.516451193197
a1,1,10,1,3072.516451193197
a2,-1,8,0,3077.1951500049695
a2,1,10,0,3078.1951500049695
a1,-1,8,1,3078.1951500049695
a2,1,12,1,3080.1951500049695
a1,1,10,0,3082.516451193197
a1,-1,8,0,3083.516451193197
a1,-1,14,1,3085.516451193197
a2,1,12,0,3090.1951500049695
a1,1,4,1,3097.3703455246327
a0,1,3,1,3100.3805939508466
a1,-1,14,0,3111.516451193197
a1,1,4,0,3112.516451193197
a0,1,3,0,3113.3805939508466
a1,1,10,1,3113.516451193197
a0,1,4,1,3115.3805939508466
a0,1,4,0,3121.3805939508466
a1,1,9,1,3121.689772379122
a2,-1,3,1,3121.8379782224783
a1,1,4,1,3123.3805939508466
a2,1,15,0,3134.8379782224783
a2,-1,3,0,3134.8379782224783
a2,-1,8,1,3135.8379782224783
a1,1,9,0,3138.689772379122
a0,1,0,1,3140.896406946791
a1,1,10,1,3144.689772379122
a1,1,10,1,3144.689772379122
a1,1,10,1,3144.689772379122
a1,1,10,0,3150.689772379122
a2,-1,4,1,3154.2934321206285
a2,1,10,1,3154.689772379122
a2,-1,0,1,3156.6164127959582
a2,-1,8,0,3157.8379782224783
a0,-1,18,0,3157.896406946791
a0,1,0,0,3157.896406946791
a2,1,10,0,3158.8379782224783
a0,1,1,1,3159.896406946791
a2,1,16,1,3162.8379782224783
a2,1,15,1,3162.8379782224783
a2,1,16,1,3162.8379782224783
a1,-1,8,1,3164.8379782224783
a0,1,1,0,3165.896406946791
a1,-1,8,1,3168.255336679471
a0,1,4,1,3168.896406946791
a1,1,8,1,3169.8405483601728
a1,-1,14,0,3180.689772379122
