name,action,floor,time,direction,riderNumAfter
a2,1,10,1964.001340622075,1.0,
a0,0,1,1965.1985084930964,,
a2,2,10,1967.001340622075,1.0,1.0
a2,1,11,1972.001340622075,1.0,
a2,2,11,1976.001340622075,1.0,1.0
a2,1,12,1981.001340622075,1.0,
a2,2,12,1984.001340622075,1.0,0.0
a2,0,12,1985.001340622075,,
a0,1,B1,2015.0501986027252,-1.0,
a0,1,B2,2019.0501986027252,-1.0,
a0,1,B3,2023.0501986027252,-1.0,
a0,1,B4,2027.0501986027252,-1.0,
a0,2,B4,2029.0501986027252,1.0,1.0
a1,1,2,2030.9874671006678,1.0,
a0,1,B3,2034.0501986027252,1.0,
a1,1,3,2034.9874671006678,1.0,
a0,1,B2,2038.0501986027252,1.0,
a1,1,4,2038.9874671006678,1.0,
a1,2,4,2040.9874671006678,1.0,1.0
a0,1,B1,2042.0501986027252,1.0,
a1,1,5,2045.9874671006678,1.0,
a0,1,1,2046.0501986027252,1.0,
a1,1,6,2049.987467100668,1.0,
a0,0,1,2050.0501986027252,,
a1,1,7,2053.987467100668,1.0,
a1,1,6,2061.987467100668,-1.0,
a1,1,5,2065.987467100668,-1.0,
a1,1,4,2069.987467100668,-1.0,
a2,1,13,2071.6768336856644,1.0,
a2,2,13,2072.6768336856644,1.0,0.0
a1,1,3,2073.987467100668,-1.0,
a2,2,13,2074.6768336856644,-1.0,1.0
a0,1,B1,2074.9279695382,-1.0,
a1,2,3,2076.987467100668,-1.0,1.0
a0,1,B2,2078.9279695382,-1.0,
a2,1,12,2079.6768336856644,-1.0,
a1,1,2,2081.987467100668,-1.0,
a0,1,B3,2082.9279695382,-1.0,
a2,1,11,2083.6768336856644,-1.0,
a1,2,2,2084.987467100668,-1.0,2.0
a0,1,B4,2086.9279695382,-1.0,
a2,1,10,2087.6768336856644,-1.0,
a0,2,B4,2089.9279695382,1.0,1.0
a1,1,1,2089.987467100668,-1.0,
a2,1,9,2091.6768336856644,-1.0,
a0,1,B3,2094.9279695382,1.0,
a1,0,1,2094.987467100668,,
a0,1,B2,2098.9279695382,1.0,
a0,1,B1,2102.9279695382,1.0,
a2,2,9,2103.6768336856644,-1.0,6.0
a0,1,1,2106.9279695382,1.0,
a2,1,8,2108.6768336856644,-1.0,
a0,0,1,2110.9279695382,,
a2,1,7,2112.6768336856644,-1.0,
a2,1,8,2120.6768336856644,1.0,
a2,1,9,2124.6768336856644,1.0,
a2,1,10,2128.6768336856644,1.0,
a2,1,11,2132.6768336856644,1.0,
a2,1,12,2136.6768336856644,1.0,
a2,2,12,2137.6768336856644,1.0,0.0
a2,2,12,2138.6768336856644,-1.0,1.0
a2,1,11,2143.6768336856644,-1.0,
a2,1,10,2147.6768336856644,-1.0,
a2,1,9,2151.6768336856644,-1.0,
a2,1,8,2155.6768336856644,-1.0,
a2,1,7,2159.6768336856644,-1.0,
a2,0,7,2162.6768336856644,,
a2,1,8,2190.6169224765063,1.0,
a2,2,8,2192.6169224765063,1.0,1.0
a2,1,9,2197.6169224765063,1.0,
a2,1,10,2201.6169224765063,1.0,
a2,1,11,2205.6169224765063,1.0,
a2,2,11,2208.6169224765063,1.0,0.0
a2,0,11,2209.6169224765063,,
a0,1,B1,2214.1656586804074,-1.0,
a0,1,B2,2218.1656586804074,-1.0,
a0,1,B3,2222.1656586804074,-1.0,
a0,2,B3,2223.1656586804074,-1.0,0.0
a0,2,B3,2224.1656586804074,1.0,1.0
a0,1,B2,2229.1656586804074,1.0,
a0,1,B1,2233.1656586804074,1.0,
a0,1,1,2237.1656586804074,1.0,
a1,1,2,2239.387586407467,1.0,
a0,0,1,2240.1656586804074,,
a1,1,3,2243.387586407467,1.0,
a1,1,4,2247.387586407467,1.0,
a1,2,4,2248.387586407467,1.0,0.0
a1,2,4,2250.387586407467,-1.0,1.0
a1,1,3,2255.387586407467,-1.0,
a1,1,2,2259.387586407467,-1.0,
a1,1,1,2263.387586407467,-1.0,
a1,0,1,2267.387586407467,,
a2,1,12,2271.294927918994,1.0,
a2,2,12,2272.294927918994,1.0,0.0
a2,2,12,2273.294927918994,-1.0,1.0
a0,1,B1,2275.3532582865414,-1.0,
a0,2,B1,2277.3532582865414,-1.0,1.0
a2,1,11,2278.294927918994,-1.0,
a2,1,10,2282.294927918994,-1.0,
a0,1,B2,2282.3532582865414,-1.0,
a2,2,10,2286.294927918994,-1.0,1.0
a0,1,B3,2286.3532582865414,-1.0,
a0,2,B3,2289.3532582865414,-1.0,0.0
a0,0,B3,2290.3532582865414,,
a2,1,9,2291.294927918994,-1.0,
a2,1,8,2295.294927918994,-1.0,
a2,1,7,2299.294927918994,-1.0,
a2,1,8,2307.294927918994,1.0,
a2,1,9,2311.294927918994,1.0,
a2,2,9,2314.294927918994,1.0,1.0
a2,1,10,2319.294927918994,1.0,
a2,1,11,2323.294927918994,1.0,
a2,1,12,2327.294927918994,1.0,
a2,1,13,2331.294927918994,1.0,
a2,2,13,2335.294927918994,1.0,1.0
a2,1,14,2340.294927918994,1.0,
a2,1,15,2344.294927918994,1.0,
a2,0,15,2348.294927918994,,
a2,1,14,2370.2854500736453,-1.0,
a2,1,13,2374.2854500736453,-1.0,
a2,1,12,2378.2854500736453,-1.0,
a2,1,11,2382.2854500736453,-1.0,
a2,1,10,2386.2854500736453,-1.0,
a2,1,9,2390.2854500736453,-1.0,
a0,1,B4,2391.428806464959,-1.0,
a1,1,2,2394.1213194799966,1.0,
a2,1,8,2394.2854500736453,-1.0,
a0,2,B4,2394.428806464959,1.0,1.0
a2,2,8,2397.2854500736453,-1.0,1.0
a1,1,3,2398.1213194799966,1.0,
a0,1,B3,2399.428806464959,1.0,
a2,1,7,2402.2854500736453,-1.0,
a0,1,B2,2403.428806464959,1.0,
a1,2,3,2404.1213194799966,1.0,4.0
a2,0,7,2406.2854500736453,,
a0,1,B1,2407.428806464959,1.0,
a1,1,4,2409.1213194799966,1.0,
a0,1,1,2411.428806464959,1.0,
a1,2,4,2412.1213194799966,1.0,3.0
a0,0,1,2415.428806464959,,
a1,1,5,2417.1213194799966,1.0,
a1,2,5,2428.1213194799966,1.0,7.0
a1,1,6,2433.1213194799966,1.0,
a1,2,6,2437.1213194799966,1.0,8.0
a1,1,7,2442.1213194799966,1.0,
a2,1,8,2446.824533320717,1.0,
a1,1,6,2449.1213194799966,-1.0,
a2,1,9,2450.824533320717,1.0,
a1,1,5,2453.1213194799966,-1.0,
a2,1,10,2454.824533320717,1.0,
a1,1,4,2457.1213194799966,-1.0,
a2,1,11,2458.824533320717,1.0,
a1,1,3,2461.1213194799966,-1.0,
a2,1,12,2462.824533320717,1.0,
a1,2,3,2463.1213194799966,-1.0,1.0
a2,1,13,2466.824533320717,1.0,
a1,1,2,2468.1213194799966,-1.0,
a2,2,13,2469.824533320717,1.0,1.0
a1,1,1,2472.1213194799966,-1.0,
a2,1,14,2474.824533320717,1.0,
a1,0,1,2475.1213194799966,,
a2,2,14,2477.824533320717,1.0,0.0
a2,0,14,2478.824533320717,,
a1,1,2,2483.576516493637,1.0,
a2,1,13,2485.813932765216,-1.0,
a1,1,3,2487.576516493637,1.0,
a2,1,12,2489.813932765216,-1.0,
a1,1,4,2491.576516493637,1.0,
a1,2,4,2492.576516493637,1.0,0.0
a1,2,4,2493.576516493637,-1.0,1.0
a2,1,11,2493.813932765216,-1.0,
a2,1,10,2497.813932765216,-1.0,
a1,1,3,2498.576516493637,-1.0,
a2,1,9,2501.813932765216,-1.0,
a1,1,2,2502.576516493637,-1.0,
a2,1,8,2505.813932765216,-1.0,
a1,1,1,2506.576516493637,-1.0,
a2,2,8,2508.813932765216,-1.0,1.0
a0,1,B1,2509.155823190611,-1.0,
a1,0,1,2509.576516493637,,
a0,1,B2,2513.155823190611,-1.0,
a2,1,7,2513.813932765216,-1.0,
a0,1,B3,2517.155823190611,-1.0,
a0,2,B3,2519.155823190611,-1.0,1.0
a2,1,8,2520.813932765216,1.0,
a0,1,B4,2524.155823190611,-1.0,
a2,1,9,2524.813932765216,1.0,
a0,0,B4,2528.155823190611,,
a2,1,10,2528.813932765216,1.0,
a2,1,11,2532.813932765216,1.0,
a2,2,11,2535.813932765216,1.0,1.0
a2,1,12,2540.813932765216,1.0,
a2,1,13,2544.813932765216,1.0,
a2,1,14,2548.813932765216,1.0,
a2,1,15,2552.813932765216,1.0,
a2,0,15,2555.813932765216,,
a1,1,2,2572.0325312874497,1.0,
a1,1,3,2576.0325312874497,1.0,
a1,1,4,2581.4014863827797,1.0,
a1,2,4,2584.4014863827797,1.0,1.0
a1,1,5,2589.4014863827797,1.0,
a1,1,6,2593.4014863827797,1.0,
a1,2,6,2595.4014863827797,1.0,2.0
a2,1,14,2597.0224077758967,-1.0,
a1,1,7,2600.4014863827797,1.0,
a1,0,7,2606.4014863827797,,
a2,2,14,2608.0224077758967,-1.0,7.0
a2,1,13,2613.0224077758967,-1.0,
a0,2,B4,2619.3380218190073,1.0,1.0
a2,2,13,2621.0224077758967,-1.0,9.0
a0,1,B3,2624.3380218190073,1.0,
a2,1,12,2626.0224077758967,-1.0,
a0,1,B2,2628.3380218190073,1.0,
a2,1,11,2630.0224077758967,-1.0,
a0,1,B1,2632.3380218190073,1.0,
a2,1,10,2634.0224077758967,-1.0,
a0,1,1,2636.3380218190073,1.0,
a2,1,9,2638.0224077758967,-1.0,
a0,0,1,2639.3380218190073,,
a2,1,8,2642.0224077758967,-1.0,
a2,1,7,2646.0224077758967,-1.0,
a2,1,8,2655.0224077758967,1.0,
a2,1,9,2659.0224077758967,1.0,
a2,1,10,2663.0224077758967,1.0,
a2,1,11,2667.0224077758967,1.0,
a2,1,12,2671.0224077758967,1.0,
a2,1,13,2675.0224077758967,1.0,
a2,1,14,2679.0224077758967,1.0,
a2,2,14,2681.0224077758967,1.0,1.0
a2,1,15,2686.0224077758967,1.0,
a2,1,14,2693.0224077758967,-1.0,
a2,1,13,2697.0224077758967,-1.0,
a1,1,6,2698.3431281276,-1.0,
a2,1,12,2701.0224077758967,-1.0,
a1,1,5,2702.3431281276,-1.0,
a0,1,B1,2704.824646999731,-1.0,
a2,1,11,2705.0224077758967,-1.0,
a1,1,4,2706.3431281276,-1.0,
a2,1,10,2709.0224077758967,-1.0,
a1,1,3,2710.3431281276,-1.0,
a2,2,10,2711.0224077758967,-1.0,1.0
a0,1,B2,2711.690349808502,-1.0,
a1,2,3,2712.3431281276,-1.0,1.0
a0,1,B3,2715.690349808502,-1.0,
a2,1,9,2716.0224077758967,-1.0,
a1,1,2,2717.3431281276,-1.0,
a0,1,B4,2719.690349808502,-1.0,
a2,1,8,2720.0224077758967,-1.0,
a1,1,1,2721.3431281276,-1.0,
a0,2,B4,2721.690349808502,1.0,1.0
a2,2,8,2723.0224077758967,-1.0,2.0
a1,0,1,2724.3431281276,,
a0,1,B3,2726.690349808502,1.0,
a2,1,7,2728.0224077758967,-1.0,
a0,2,B3,2729.690349808502,1.0,2.0
a2,0,7,2733.0224077758967,,
a0,1,B2,2734.690349808502,1.0,
a0,1,B1,2738.690349808502,1.0,
a0,1,1,2742.690349808502,1.0,
a0,0,1,2746.690349808502,,
a2,1,8,2758.1039280485984,1.0,
a2,2,8,2760.1039280485984,1.0,1.0
a2,1,9,2765.1039280485984,1.0,
a2,1,10,2769.1039280485984,1.0,
a2,1,11,2773.1039280485984,1.0,
a2,1,12,2777.1039280485984,1.0,
a2,1,13,2781.1039280485984,1.0,
a2,1,14,2785.1039280485984,1.0,
a2,2,14,2787.1039280485984,1.0,0.0
a2,1,13,2792.1039280485984,-1.0,
a2,1,12,2796.1039280485984,-1.0,
a2,1,11,2800.1039280485984,-1.0,
a2,1,10,2804.1039280485984,-1.0,
a2,1,9,2808.1039280485984,-1.0,
a2,1,8,2812.1039280485984,-1.0,
a2,2,8,2814.1039280485984,-1.0,1.0
a2,1,7,2819.1039280485984,-1.0,
a2,0,7,2822.1039280485984,,
a0,1,B1,2873.2467442456964,-1.0,
a0,1,B2,2877.2467442456964,-1.0,
a0,1,B3,2881.2467442456964,-1.0,
a0,1,B4,2885.2467442456964,-1.0,
a0,2,B4,2887.2467442456964,1.0,1.0
a0,1,B3,2892.2467442456964,1.0,
a2,1,8,2892.7940470523877,1.0,
a2,2,8,2893.7940470523877,1.0,0.0
a2,2,8,2894.7940470523877,-1.0,1.0
a0,1,B2,2896.2467442456964,1.0,
a2,1,7,2899.7940470523877,-1.0,
a0,1,B1,2900.2467442456964,1.0,
a2,0,7,2903.7940470523877,,
a0,1,1,2904.2467442456964,1.0,
a0,0,1,2908.2467442456964,,
a1,1,2,2931.969806100696,1.0,
a1,1,3,2935.969806100696,1.0,
a1,1,4,2939.969806100696,1.0,
a1,2,4,2942.969806100696,1.0,1.0
a1,1,5,2947.969806100696,1.0,
a1,1,6,2951.969806100696,1.0,
a1,1,7,2955.969806100696,1.0,
a1,1,6,2963.969806100696,-1.0,
a1,1,5,2967.969806100696,-1.0,
a1,1,4,2971.969806100696,-1.0,
a1,1,3,2975.969806100696,-1.0,
a1,2,3,2978.969806100696,-1.0,2.0
a2,1,8,2982.570441892311,1.0,
a1,1,2,2983.969806100696,-1.0,
a2,2,8,2984.570441892311,1.0,1.0
a1,1,1,2987.969806100696,-1.0,
a2,1,9,2989.570441892311,1.0,
a2,1,10,2993.570441892311,1.0,
a2,1,11,2997.570441892311,1.0,
a1,1,2,2997.969806100696,1.0,
a2,1,12,3001.570441892311,1.0,
a1,1,3,3001.969806100696,1.0,
a1,2,3,3004.969806100696,1.0,1.0
a2,1,13,3005.570441892311,1.0,
a2,1,14,3009.570441892311,1.0,
a1,1,4,3009.969806100696,1.0,
a2,2,14,3012.570441892311,1.0,0.0
a2,0,14,3013.570441892311,,
a1,1,5,3013.969806100696,1.0,
a1,1,6,3017.969806100696,1.0,
a1,1,7,3021.969806100696,1.0,
a1,0,7,3025.969806100696,,
a0,1,B1,3034.88798720688,-1.0,
a0,1,B2,3038.88798720688,-1.0,
a0,1,B3,3042.88798720688,-1.0,
a0,2,B3,3044.88798720688,-1.0,1.0
a1,1,6,3045.474613311884,-1.0,
a1,1,5,3049.474613311884,-1.0,
a0,1,B4,3049.88798720688,-1.0,
a2,1,13,3053.0814610953166,-1.0,
a1,1,4,3053.474613311884,-1.0,
a2,2,13,3055.0814610953166,-1.0,1.0
a1,1,3,3057.474613311884,-1.0,
a0,1,B3,3057.88798720688,1.0,
a1,2,3,3058.474613311884,-1.0,0.0
a1,2,3,3059.474613311884,1.0,1.0
a0,2,B3,3059.88798720688,1.0,1.0
a2,1,12,3060.0814610953166,-1.0,
a2,1,11,3064.0814610953166,-1.0,
a1,1,4,3064.474613311884,1.0,
a0,1,B2,3064.88798720688,1.0,
a2,1,10,3068.0814610953166,-1.0,
a1,1,5,3068.474613311884,1.0,
a0,1,B1,3068.88798720688,1.0,
a2,1,9,3072.0814610953166,-1.0,
a1,1,6,3072.474613311884,1.0,
a0,1,1,3072.88798720688,1.0,
a2,1,8,3076.0814610953166,-1.0,
a1,1,7,3076.474613311884,1.0,
a2,1,7,3080.0814610953166,-1.0,
a0,1,B1,3080.88798720688,-1.0,
a2,0,7,3083.0814610953166,,
a1,1,6,3084.474613311884,-1.0,
a0,1,B2,3084.88798720688,-1.0,
a1,1,5,3088.474613311884,-1.0,
a0,1,B3,3088.88798720688,-1.0,
a1,1,4,3092.474613311884,-1.0,
a0,1,B4,3092.88798720688,-1.0,
a1,2,4,3093.474613311884,-1.0,0.0
a1,2,4,3094.474613311884,1.0,1.0
a0,2,B4,3094.88798720688,1.0,1.0
a2,1,8,3097.6542552926303,1.0,
a2,2,8,3098.6542552926303,1.0,0.0
a1,1,5,3099.474613311884,1.0,
a2,2,8,3099.6542552926303,-1.0,1.0
a0,1,B3,3099.88798720688,1.0,
a1,1,6,3103.474613311884,1.0,
a0,1,B2,3103.88798720688,1.0,
a2,1,7,3104.6542552926303,-1.0,
a1,1,7,3107.474613311884,1.0,
a2,0,7,3107.6542552926303,,
a0,1,B1,3107.88798720688,1.0,
a0,1,1,3111.88798720688,1.0,
a0,0,1,3114.88798720688,,
a1,1,6,3115.474613311884,-1.0,
a1,1,5,3119.474613311884,-1.0,
a1,1,4,3123.474613311884,-1.0,
a1,2,4,3126.474613311884,-1.0,1.0
a2,1,8,3129.128420555223,1.0,
a1,1,3,3131.474613311884,-1.0,
a2,1,9,3133.128420555223,1.0,
a1,1,2,3135.474613311884,-1.0,
a2,2,9,3136.128420555223,1.0,1.0
a1,1,1,3139.474613311884,-1.0,
a2,1,10,3141.128420555223,1.0,
a1,0,1,3143.474613311884,,
a2,1,11,3145.128420555223,1.0,
a2,1,12,3149.128420555223,1.0,
a2,2,12,3152.128420555223,1.0,0.0
a2,0,12,3153.128420555223,,
a2,1,11,3160.6513196899314,-1.0,
a2,2,11,3186.6513196899314,-1.0,17.0
a2,1,10,3191.6513196899314,-1.0,
a2,2,10,3194.6513196899314,-1.0,16.0
a2,1,9,3199.6513196899314,-1.0,
a2,1,8,3203.6513196899314,-1.0,
a2,1,7,3207.6513196899314,-1.0,
a2,1,8,3218.6513196899314,1.0,
a2,1,9,3222.6513196899314,1.0,
a2,1,10,3226.6513196899314,1.0,
a2,1,11,3230.6513196899314,1.0,
a2,2,11,3232.6513196899314,1.0,1.0
a2,1,12,3237.6513196899314,1.0,
a2,1,13,3241.6513196899314,1.0,
a2,1,14,3245.6513196899314,1.0,
a2,2,14,3248.6513196899314,1.0,0.0
a2,0,14,3249.6513196899314,,
a1,1,2,3269.411430783866,1.0,
a1,1,3,3273.411430783866,1.0,
a1,2,3,3276.411430783866,1.0,1.0
a1,1,4,3281.411430783866,1.0,
a1,1,5,3285.411430783866,1.0,
a2,1,15,3294.815301289019,1.0,
a2,2,15,3296.815301289019,-1.0,1.0
a1,2,5,3298.411430783866,1.0,7.0
a2,1,14,3301.815301289019,-1.0,
a1,1,6,3303.411430783866,1.0,
a0,1,B1,3304.494563959369,-1.0,
a2,1,13,3305.815301289019,-1.0,
a1,2,6,3306.411430783866,1.0,6.0
a0,1,B2,3308.494563959369,-1.0,
a2,1,12,3309.815301289019,-1.0,
a1,1,7,3311.411430783866,1.0,
a0,1,B3,3312.494563959369,-1.0,
a2,1,11,3313.815301289019,-1.0,
a1,0,7,3315.411430783866,,
a0,2,B3,3315.494563959369,-1.0,1.0
a2,1,10,3317.815301289019,-1.0,
a0,1,B4,3320.494563959369,-1.0,
a2,1,9,3321.815301289019,-1.0,
a0,0,B4,3324.494563959369,,
a2,1,8,3325.815301289019,-1.0,
a2,1,7,3329.815301289019,-1.0,
a2,0,7,3333.815301289019,,
a1,1,6,3339.608928493745,-1.0,
a1,1,5,3343.608928493745,-1.0,
a2,1,8,3344.251573654861,1.0,
a1,1,4,3347.608928493745,-1.0,
a2,1,9,3348.251573654861,1.0,
a1,2,4,3349.608928493745,-1.0,1.0
a2,1,10,3352.251573654861,1.0,
a1,1,3,3354.608928493745,-1.0,
a2,1,11,3356.251573654861,1.0,
a1,1,2,3358.608928493745,-1.0,
a2,1,12,3360.251573654861,1.0,
a0,2,B4,3361.046895322828,1.0,1.0
a1,1,1,3362.608928493745,-1.0,
a2,1,13,3364.251573654861,1.0,
a1,0,1,3365.608928493745,,
a0,1,B3,3366.046895322828,1.0,
a2,1,14,3368.251573654861,1.0,
a0,1,B2,3370.046895322828,1.0,
a2,2,14,3371.251573654861,1.0,1.0
a0,1,B1,3374.046895322828,1.0,
a2,1,15,3376.251573654861,1.0,
a0,1,1,3378.046895322828,1.0,
a2,0,15,3379.251573654861,,
a0,0,1,3381.046895322828,,
a1,1,2,3410.9788016843404,1.0,
a1,1,3,3414.9788016843404,1.0,
a0,1,B1,3415.665663897956,-1.0,
a1,1,4,3418.9788016843404,1.0,
a0,1,B2,3419.665663897956,-1.0,
a1,2,4,3420.9788016843404,1.0,1.0
a0,1,B3,3423.665663897956,-1.0,
a1,1,5,3425.9788016843404,1.0,
a0,1,B4,3427.665663897956,-1.0,
a1,1,6,3429.9788016843404,1.0,
a0,2,B4,3430.665663897956,1.0,1.0
a1,1,7,3433.9788016843404,1.0,
a0,1,B3,3435.665663897956,1.0,
a1,0,7,3437.9788016843404,,
a0,1,B2,3439.665663897956,1.0,
a0,1,B1,3443.665663897956,1.0,
a0,1,1,3447.665663897956,1.0,
a0,0,1,3451.665663897956,,
a0,1,B1,3517.018320781304,-1.0,
a0,1,B2,3521.018320781304,-1.0,
a1,1,6,3523.95006135831,-1.0,
a0,1,B3,3525.018320781304,-1.0,
a0,1,B4,3529.018320781304,-1.0,
a0,2,B4,3531.018320781304,1.0,1.0
a0,1,B3,3536.018320781304,1.0,
a0,1,B2,3540.018320781304,1.0,
a1,2,6,3541.95006135831,-1.0,10.0
a0,1,B1,3544.018320781304,1.0,
a1,1,5,3546.95006135831,-1.0,
a0,1,1,3548.018320781304,1.0,
a0,0,1,3552.018320781304,,
a1,2,5,3566.95006135831,-1.0,19.0
a1,1,4,3571.95006135831,-1.0,
a1,2,4,3577.95006135831,-1.0,17.0
a1,1,3,3582.95006135831,-1.0,
a1,2,3,3589.95006135831,-1.0,15.0
a1,1,2,3594.95006135831,-1.0,
=======
a2,1,12,203.76717169766087,-1.0,
a0,2,B4,205.56435463843508,1.0,1.0
a2,1,11,207.76717169766087,-1.0,
a0,1,B3,210.56435463843508,1.0,
a2,1,10,211.76717169766087,-1.0,
a0,1,B2,214.56435463843508,1.0,
a2,1,9,215.76717169766087,-1.0,
a0,1,B1,218.56435463843508,1.0,
a2,1,8,219.76717169766087,-1.0,
a0,1,1,222.56435463843508,1.0,
a2,2,8,222.76717169766087,-1.0,3.0
a0,0,1,226.56435463843508,,
a2,1,7,227.76717169766087,-1.0,
a2,2,7,230.76717169766087,-1.0,2.0
a2,1,6,235.76717169766087,-1.0,
a2,1,5,239.76717169766087,-1.0,
a2,2,5,245.76717169766087,1.0,1.0
a1,1,4,248.76717169766087,1.0,
a2,1,6,250.76717169766087,1.0,
a1,1,5,252.76717169766087,1.0,
a2,1,7,254.76717169766087,1.0,
a1,2,5,255.76717169766087,-1.0,1.0
a2,1,8,258.76717169766084,1.0,
a1,1,4,260.76717169766084,-1.0,
a2,1,9,262.76717169766084,1.0,
a1,1,3,264.76717169766084,-1.0,
a2,1,10,266.76717169766084,1.0,
a1,1,2,268.76717169766084,-1.0,
a2,1,11,270.76717169766084,1.0,
a1,1,1,272.76717169766084,-1.0,
a2,1,12,274.76717169766084,1.0,
a2,1,13,278.76717169766084,1.0,
a1,2,1,278.76717169766084,1.0,2.0
a2,2,13,281.76717169766084,1.0,0.0
a1,1,2,283.76717169766084,1.0,
a2,1,14,286.76717169766084,1.0,
a1,1,3,287.76717169766084,1.0,
a2,2,14,287.76717169766084,1.0,0.0
a2,2,14,289.76717169766084,-1.0,1.0
a1,1,4,291.76717169766084,1.0,
a2,1,13,294.76717169766084,-1.0,
a1,1,5,295.76717169766084,1.0,
a2,1,12,298.76717169766084,-1.0,
a1,0,5,298.76717169766084,,
a2,1,11,302.76717169766084,-1.0,
a2,1,10,306.76717169766084,-1.0,
a2,1,9,310.76717169766084,-1.0,
a2,1,8,314.76717169766084,-1.0,
a2,1,7,318.76717169766084,-1.0,
a2,1,6,322.76717169766084,-1.0,
a2,2,6,329.76717169766084,-1.0,4.0
a2,1,5,334.76717169766084,-1.0,
a1,1,4,337.01674038203413,-1.0,
a1,1,3,341.01674038203413,-1.0,
a2,2,5,342.76717169766084,1.0,3.0
a1,2,3,343.01674038203413,-1.0,1.0
a2,1,6,347.76717169766084,1.0,
a1,1,2,348.01674038203413,-1.0,
a2,1,7,351.76717169766084,1.0,
a1,1,1,352.01674038203413,-1.0,
a2,2,7,356.76717169766084,1.0,3.0
a0,2,1,358.01674038203413,-1.0,1.0
a1,1,2,360.01674038203413,1.0,
a2,1,8,361.76717169766084,1.0,
a1,2,2,362.01674038203413,1.0,1.0
a0,2,1,364.4746992736147,-1.0,2.0
a2,2,8,364.76717169766084,1.0,2.0
a1,1,3,367.01674038203413,1.0,
a4,1,8,368.76717169766084,-1.0,
a0,1,B1,369.4746992736147,-1.0,
a2,1,9,369.76717169766084,1.0,
a1,1,4,371.01674038203413,1.0,
a4,2,8,371.76717169766084,1.0,1.0
a0,1,B2,373.4746992736147,-1.0,
a2,1,10,373.76717169766084,1.0,
a1,1,5,375.01674038203413,1.0,
a4,1,9,376.76717169766084,1.0,
a0,1,B3,377.4746992736147,-1.0,
a2,1,11,377.76717169766084,1.0,
a4,2,9,378.76717169766084,1.0,0.0
a4,0,9,379.76717169766084,,
a0,2,B3,380.4746992736147,-1.0,1.0
a2,1,12,381.76717169766084,1.0,
a1,2,5,383.01674038203413,-1.0,4.0
a0,1,B4,385.4746992736147,-1.0,
a2,1,13,385.76717169766084,1.0,
a1,1,4,388.01674038203413,-1.0,
a0,0,B4,389.4746992736147,,
a2,1,14,389.76717169766084,1.0,
a1,2,4,393.01674038203413,-1.0,4.0
a2,1,15,393.76717169766084,1.0,
a1,1,3,398.01674038203413,-1.0,
a1,2,3,401.01674038203413,-1.0,3.0
a2,1,14,402.76717169766084,-1.0,
a1,1,2,406.01674038203413,-1.0,
a4,2,9,407.4276164474184,-1.0,1.0
a1,2,2,408.01674038203413,-1.0,2.0
a2,1,13,409.5617721014852,-1.0,
a4,1,8,412.4276164474184,-1.0,
a1,1,1,413.01674038203413,-1.0,
a2,1,12,413.5617721014852,-1.0,
a4,0,8,416.4276164474184,,
a1,0,1,418.01674038203413,,
a2,1,11,419.4276164474184,-1.0,
a0,1,B3,421.01674038203413,1.0,
a2,1,10,423.4276164474184,-1.0,
a0,1,B2,425.01674038203413,1.0,
a2,1,9,427.4276164474184,-1.0,
a0,1,B1,429.01674038203413,1.0,
a2,1,8,431.4276164474184,-1.0,
a0,1,1,433.01674038203413,1.0,
a2,2,8,434.4276164474184,-1.0,1.0
a0,2,1,435.01674038203413,-1.0,1.0
a2,1,7,439.4276164474184,-1.0,
a0,1,B1,440.01674038203413,-1.0,
a2,2,7,441.4276164474184,-1.0,2.0
a0,2,B1,446.01674038203413,-1.0,2.0
a2,1,6,446.4276164474184,-1.0,
a2,1,5,450.4276164474184,-1.0,
a0,1,B2,451.01674038203413,-1.0,
a0,1,B3,455.01674038203413,-1.0,
a2,2,5,456.4276164474184,1.0,2.0
a1,1,2,457.4276164474184,1.0,
a0,2,B3,458.01674038203413,-1.0,1.0
a1,1,3,461.4276164474184,1.0,
a2,1,6,461.4276164474184,1.0,
a0,1,B4,463.01674038203413,-1.0,
a1,1,4,465.4276164474184,1.0,
a2,1,7,465.4276164474184,1.0,
a1,1,5,469.4276164474184,1.0,
a2,1,8,469.4276164474184,1.0,
a0,1,B3,471.01674038203413,1.0,
a1,2,5,472.4276164474184,-1.0,2.0
a2,1,9,473.4276164474184,1.0,
a0,1,B2,475.01674038203413,1.0,
a2,1,10,477.4276164474184,1.0,
a1,1,4,477.4276164474184,-1.0,
a0,1,B1,479.01674038203413,1.0,
a0,2,B1,481.01674038203413,1.0,1.0
a2,1,11,481.4276164474184,1.0,
a1,1,3,481.4276164474184,-1.0,
a2,1,12,485.4276164474184,1.0,
a1,1,2,485.4276164474184,-1.0,
a0,1,1,486.01674038203413,1.0,
a2,1,13,489.4276164474184,1.0,
a1,1,1,489.4276164474184,-1.0,
a2,1,14,493.4276164474184,1.0,
a0,1,B1,494.01674038203413,-1.0,
a1,2,1,495.4276164474184,1.0,2.0
a2,2,14,495.4276164474184,1.0,1.0
a0,2,B1,497.01674038203413,-1.0,1.0
a1,1,2,500.4276164474184,1.0,
a2,1,15,500.4276164474184,1.0,
a0,1,B2,502.01674038203413,-1.0,
a1,1,3,504.4276164474184,1.0,
a2,0,15,504.4276164474184,,
a0,1,B3,506.01674038203413,-1.0,
