,Location,NumFloor,Waiting_Time,Journey_Time
134,北棟病床,18,144.27433564715673,206.247412702858
135,北棟病床,18,145.78907142134906,212.6250421309629
136,北棟病床,18,145.81894481886516,212.34256458955633
137,北棟病床,18,144.80179602497367,197.32721356191487
138,北棟病床,18,142.73515856973512,210.00759333579384
139,北棟病床,18,134.80578913694484,196.8062601240274
140,北棟病床,18,135.69956153788604,198.75266129422886
141,北棟病床,18,135.3706625762882,197.71128917846073
142,北棟病床,18,117.36337839149171,178.33773736585067
143,北棟病床,18,136.3447123630024,200.47065150249426
144,北棟病床,18,162.69035401864036,226.53250810284797
145,北棟病床,18,139.28939084292404,202.96292146282016
146,北棟病床,18,122.80154185562108,192.0817371011849
147,北棟病床,18,165.78587271233872,231.8164648136636
148,北棟病床,18,157.3485263734526,223.26256481445762
149,北棟病床,18,155.87357035547487,219.59657897934687
150,北棟病床,18,142.06097237725828,203.9627963654036
151,北棟病床,18,136.0431693137714,202.05820220388816
152,北棟病床,18,151.29930714107945,214.31957957714383
153,北棟病床,18,135.37755287137628,201.27769317831513
154,北棟病床,18,137.05844640994977,200.914527042894
155,北棟病床,18,140.869346091268,206.34623829085012
156,北棟病床,18,124.40712936746228,188.3353866762825
157,北棟病床,18,149.53499305649737,213.65598407085392
158,北棟病床,18,131.98495057415403,197.1121932300264
159,北棟病床,18,145.79059440192466,210.4248687449085
160,北棟病床,18,129.70613875504117,199.42203803545215
161,北棟病床,18,124.40712936746228,188.3353866762825
162,北棟病床,18,149.53499305649737,213.65598407085392
163,北棟病床,18,131.98495057415403,197.1121932300264
164,北棟病床,18,145.79059440192466,210.4248687449085
165,北棟病床,18,129.70613875504117,199.42203803545215
166,北棟病床,18,124.40712936746228,188.3353866762825
167,北棟病床,18,149.53499305649737,213.65598407085392
168,北棟病床,18,131.98495057415403,197.1121932300264
169,北棟病床,18,145.79059440192466,210.4248687449085
170,北棟病床,18,129.70613875504117,199.42203803545215
171,北棟病床,18,124.40712936746228,188.3353866762825
172,北棟病床,18,149.53499305649737,213.65598407085392
173,北棟病床,18,131.98495057415403,197.1121932300264
174,北棟病床,18,145.79059440192466,210.4248687449085
175,北棟病床,18,129.70613875504117,199.42203803545215
176,北棟病床,18,124.40712936746228,188.3353866762825
177,北棟病床,18,149.53499305649737,213.65598407085392
178,北棟病床,18,131.98495057415403,197.1121932300264
179,北棟病床,18,145.79059440192466,210.4248687449085
180,北棟病床,18,129.70613875504117,199.42203803545215
181,北棟病床,18,124.40712936746228,188.3353866762825
182,北棟病床,18,149.53499305649737,213.65598407085392
183,北棟病床,18,131.98495057415403,197.1121932300264
184,北棟病床,18,145.79059440192466,210.4248687449085
185,北棟病床,18,129.70613875504117,199.42203803545215
186,北棟病床,18,124.40712936746228,188.3353866762825
187,北棟病床,18,149.53499305649737,213.65598407085392
188,北棟病床,18,131.98495057415403,197.1121932300264
189,北棟病床,18,145.79059440192466,210.4248687449085
190,北棟病床,18,129.70613875504117,199.42203803545215
191,北棟病床,18,124.40712936746228,188.3353866762825
192,北棟病床,18,149.53499305649737,213.65598407085392
193,北棟病床,18,131.98495057415403,197.1121932300264
194,北棟病床,18,145.79059440192466,210.4248687449085
195,北棟病床,18,129.70613875504117,199.42203803545215
196,北棟病床,18,124.40712936746228,188.3353866762825
197,北棟病床,18,149.53499305649737,213.65598407085392
198,北棟病床,18,131.98495057415403,197.1121932300264
199,北棟病床,18,145.79059440192466,210.4248687449085
