,Location,NumFloor,Waiting_Time,Journey_Time
130,南棟客梯,18,137.883116457578,198.94374161294107
131,南棟客梯,18,137.883116457578,198.94374161294107
132,南棟客梯,18,137.883116457578,198.94374161294107
133,南棟客梯,18,137.883116457578,198.94374161294107
134,南棟客梯,18,137.883116457578,198.94374161294107
135,南棟客梯,18,137.883116457578,198.94374161294107
136,南棟客梯,18,137.883116457578,198.94374161294107
137,南棟客梯,18,137.883116457578,198.94374161294107
138,南棟客梯,18,137.883116457578,198.94374161294107
139,南棟客梯,18,137.883116457578,198.94374161294107
140,南棟客梯,18,137.883116457578,198.94374161294107
141,南棟客梯,18,137.883116457578,198.94374161294107
142,南棟客梯,18,137.883116457578,198.94374161294107
143,南棟客梯,18,137.883116457578,198.94374161294107
144,南棟客梯,18,137.883116457578,198.94374161294107
145,南棟客梯,18,137.883116457578,198.94374161294107
146,南棟客梯,18,137.883116457578,198.94374161294107
147,南棟客梯,18,137.883116457578,198.94374161294107
148,南棟客梯,18,137.883116457578,198.94374161294107
149,南棟客梯,18,137.883116457578,198.94374161294107
150,南棟客梯,18,137.883116457578,198.94374161294107
151,南棟客梯,18,137.883116457578,198.94374161294107
152,南棟客梯,18,137.883116457578,198.94374161294107
153,南棟客梯,18,137.883116457578,198.94374161294107
154,南棟客梯,18,137.883116457578,198.94374161294107
155,南棟客梯,18,137.883116457578,198.94374161294107
156,南棟客梯,18,137.883116457578,198.94374161294107
157,南棟客梯,18,137.883116457578,198.94374161294107
158,南棟客梯,18,137.883116457578,198.94374161294107
159,南棟客梯,18,137.883116457578,198.94374161294107
160,南棟客梯,18,137.883116457578,198.94374161294107
161,南棟客梯,18,137.883116457578,198.94374161294107
162,南棟客梯,18,137.883116457578,198.94374161294107
163,南棟客梯,18,137.883116457578,198.94374161294107
164,南棟客梯,18,137.883116457578,198.94374161294107
165,南棟客梯,18,137.883116457578,198.94374161294107
166,南棟客梯,18,137.883116457578,198.94374161294107
167,南棟客梯,18,137.883116457578,198.94374161294107
168,南棟客梯,18,137.883116457578,198.94374161294107
169,南棟客梯,18,137.883116457578,198.94374161294107
170,南棟客梯,18,137.883116457578,198.94374161294107
171,南棟客梯,18,137.883116457578,198.94374161294107
172,南棟客梯,18,137.883116457578,198.94374161294107
173,南棟客梯,18,137.883116457578,198.94374161294107
174,南棟客梯,18,137.883116457578,198.94374161294107
175,南棟客梯,18,137.883116457578,198.94374161294107
176,南棟客梯,18,137.883116457578,198.94374161294107
177,南棟客梯,18,137.883116457578,198.94374161294107
178,南棟客梯,18,137.883116457578,198.94374161294107
179,南棟客梯,18,137.883116457578,198.94374161294107
180,南棟客梯,18,137.883116457578,198.94374161294107
181,南棟客梯,18,137.883116457578,198.94374161294107
182,南棟客梯,18,137.883116457578,198.94374161294107
183,南棟客梯,18,137.883116457578,198.94374161294107
184,南棟客梯,18,137.883116457578,198.94374161294107
185,南棟客梯,18,137.883116457578,198.94374161294107
186,南棟客梯,18,137.883116457578,198.94374161294107
187,南棟客梯,18,137.883116457578,198.94374161294107
188,南棟客梯,18,137.883116457578,198.94374161294107
189,南棟客梯,18,137.883116457578,198.94374161294107
190,南棟客梯,18,137.883116457578,198.94374161294107
191,南棟客梯,18,137.883116457578,198.94374161294107
192,南棟客梯,18,137.883116457578,198.94374161294107
193,南棟客梯,18,137.883116457578,198.94374161294107
194,南棟客梯,18,137.883116457578,198.94374161294107
195,南棟客梯,18,137.883116457578,198.94374161294107
196,南棟客梯,18,137.883116457578,198.94374161294107
197,南棟客梯,18,137.883116457578,198.94374161294107
198,南棟客梯,18,137.883116457578,198.94374161294107
199,南棟客梯,18,137.883116457578,198.94374161294107
