,Location,NumFloor,Waiting_Time,Journey_Time
133,南棟病床,18,144.80362459313392,210.6672609567703
134,南棟病床,18,138.66464694206303,208.92082209313455
135,南棟病床,18,144.35194077184528,213.87223583154383
136,南棟病床,18,149.0292495226869,225.93767331023855
137,南棟病床,18,140.91871418579282,213.09230583775727
138,南棟病床,18,143.42533932131417,214.247162438977
139,南棟病床,18,132.5439139372618,203.4380434756845
140,南棟病床,18,138.1691662078889,206.47249285890186
141,南棟病床,18,145.55159209949483,216.15134186842738
142,南棟病床,18,130.6135623304884,199.18493265312392
143,南棟病床,18,158.92623059517305,216.4066863055362
144,南棟病床,18,157.65468817785705,231.958749633884
145,南棟病床,18,142.6691136244921,213.51894057052928
146,南棟病床,18,140.47665412946162,211.69632950347886
147,南棟病床,18,172.92745595412822,250.76458401735542
148,南棟病床,18,160.29490649948025,219.2917551330081
149,南棟病床,18,144.96949503239233,218.04019869879653
150,南棟病床,18,144.41191896487885,211.97387091701154
151,南棟病床,18,132.931498989127,206.73141826462518
152,南棟病床,18,155.37766107392866,231.6062325025001
153,南棟病床,18,153.68577274767415,216.0480941727883
154,南棟病床,18,140.8080903191465,215.0238994904897
155,南棟病床,18,138.2684828550779,210.0302224090242
156,南棟病床,18,123.8526634061199,192.20407811609152
157,南棟病床,18,151.07445408435223,218.87539203315163
158,南棟病床,18,133.82276054365002,202.34525401365426
159,南棟病床,18,144.80362459313392,210.6672609567703
160,南棟病床,18,138.66464694206303,208.92082209313455
161,南棟病床,18,144.35194077184528,213.87223583154383
162,南棟病床,18,149.0292495226869,225.93767331023855
163,南棟病床,18,140.91871418579282,213.09230583775727
164,南棟病床,18,143.42533932131417,214.247162438977
165,南棟病床,18,132.5439139372618,203.4380434756845
166,南棟病床,18,138.1691662078889,206.47249285890186
167,南棟病床,18,145.55159209949483,216.15134186842738
168,南棟病床,18,130.6135623304884,199.18493265312392
169,南棟病床,18,158.92623059517305,216.4066863055362
170,南棟病床,18,157.65468817785705,231.958749633884
171,南棟病床,18,142.6691136244921,213.51894057052928
172,南棟病床,18,140.47665412946162,211.69632950347886
173,南棟病床,18,172.92745595412822,250.76458401735542
174,南棟病床,18,160.29490649948025,219.2917551330081
175,南棟病床,18,144.96949503239233,218.04019869879653
176,南棟病床,18,144.41191896487885,211.97387091701154
177,南棟病床,18,132.931498989127,206.73141826462518
178,南棟病床,18,155.37766107392866,231.6062325025001
179,南棟病床,18,153.68577274767415,216.0480941727883
180,南棟病床,18,140.8080903191465,215.0238994904897
181,南棟病床,18,138.2684828550779,210.0302224090242
182,南棟病床,18,123.8526634061199,192.20407811609152
183,南棟病床,18,151.07445408435223,218.87539203315163
184,南棟病床,18,133.82276054365002,202.34525401365426
185,南棟病床,18,144.80362459313392,210.6672609567703
186,南棟病床,18,138.66464694206303,208.92082209313455
187,南棟病床,18,144.35194077184528,213.87223583154383
188,南棟病床,18,149.0292495226869,225.93767331023855
189,南棟病床,18,140.91871418579282,213.09230583775727
190,南棟病床,18,143.42533932131417,214.247162438977
191,南棟病床,18,132.5439139372618,203.4380434756845
192,南棟病床,18,138.1691662078889,206.47249285890186
193,南棟病床,18,145.55159209949483,216.15134186842738
194,南棟病床,18,130.6135623304884,199.18493265312392
195,南棟病床,18,158.92623059517305,216.4066863055362
196,南棟病床,18,157.65468817785705,231.958749633884
197,南棟病床,18,142.6691136244921,213.51894057052928
198,南棟病床,18,140.47665412946162,211.69632950347886
199,南棟病床,18,172.92745595412822,250.76458401735542
